Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site,Chl_ug_L_Corrected
8:32:58,15.7,53.94,44.36,35.06,35.68,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:32:59,15.7,53.95,44.36,35.07,35.68,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:00,15.7,53.95,44.37,35.07,35.69,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:01,15.7,53.96,44.37,35.07,35.69,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:02,15.7,53.96,44.38,35.07,35.69,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:04,15.7,53.97,44.38,35.08,35.7,11.2,4,sbs_before,5/19/19,H,Down,Morro Bay,4
8:33:05,15.7,53.97,44.39,35.08,35.7,11.2,4.2,sbs_before,5/19/19,H,Down,Morro Bay,4.2
8:33:06,15.7,53.98,44.39,35.08,35.71,11.2,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:33:07,15.7,53.98,44.39,35.09,35.71,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:08,15.7,53.98,44.39,35.09,35.71,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:09,15.7,53.98,44.4,35.09,35.71,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:10,15.7,53.98,44.4,35.09,35.71,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:12,15.7,53.99,44.4,35.09,35.71,11.2,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:33:13,15.7,53.99,44.4,35.09,35.72,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:14,15.71,54,44.41,35.1,35.72,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:15,15.71,54,44.41,35.1,35.72,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:16,15.71,54,44.42,35.1,35.73,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:17,15.71,54.01,44.43,35.11,35.73,11.1,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:33:18,15.71,54.01,44.43,35.11,35.73,11.1,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:33:20,15.71,54.02,44.43,35.11,35.74,11.1,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:21,15.71,54.02,44.44,35.12,35.74,11.1,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:22,15.71,54.03,44.45,35.12,35.75,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:23,15.71,54.03,44.45,35.12,35.75,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:24,15.71,54.04,44.46,35.13,35.75,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:25,15.72,54.05,44.46,35.13,35.76,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:26,15.72,54.05,44.47,35.13,35.76,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:28,15.72,54.05,44.47,35.13,35.76,11.2,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:33:29,15.72,54.05,44.47,35.13,35.76,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:30,15.72,54.06,44.48,35.14,35.77,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:31,15.72,54.06,44.48,35.14,35.77,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:32,15.72,54.07,44.48,35.14,35.77,11.2,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:33:33,15.72,54.07,44.49,35.15,35.78,11.2,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:33:34,15.72,54.08,44.49,35.15,35.78,11.2,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:33:36,15.72,54.08,44.5,35.15,35.78,11.2,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:33:37,15.72,54.08,44.5,35.15,35.79,11.2,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:33:38,15.72,54.09,44.51,35.16,35.79,11.1,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:33:39,15.72,54.09,44.51,35.16,35.79,11.1,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:40,15.73,54.1,44.51,35.16,35.8,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:41,15.73,54.1,44.52,35.17,35.8,11.2,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:33:42,15.73,54.11,44.52,35.17,35.8,11.2,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:33:44,15.73,54.11,44.53,35.17,35.81,11.2,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:33:45,15.73,54.12,44.54,35.18,35.81,11.2,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:33:46,15.73,54.12,44.54,35.18,35.82,11.1,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:33:47,15.73,54.13,44.54,35.18,35.82,11.1,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:33:48,15.73,54.13,44.55,35.18,35.82,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:33:49,15.73,54.14,44.56,35.19,35.83,11.1,2.9,sbs_before,5/19/19,H,Down,Morro Bay,2.9
8:33:50,15.73,54.14,44.56,35.19,35.83,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:33:52,15.73,54.15,44.56,35.2,35.83,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:33:53,15.74,54.15,44.57,35.2,35.83,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:33:54,15.74,54.15,44.57,35.2,35.83,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:33:55,15.74,54.15,44.57,35.2,35.83,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:33:56,15.74,54.15,44.57,35.2,35.84,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:33:57,15.74,54.16,44.58,35.2,35.84,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:33:58,15.74,54.16,44.58,35.21,35.84,11.1,2.9,sbs_before,5/19/19,H,Down,Morro Bay,2.9
8:34:00,15.74,54.17,44.59,35.21,35.85,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:34:01,15.74,54.18,44.59,35.21,35.85,11.1,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:34:02,15.74,54.18,44.6,35.22,35.86,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:03,15.74,54.18,44.6,35.22,35.86,11.1,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:04,15.74,54.18,44.6,35.22,35.86,11.1,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:05,15.74,54.19,44.6,35.22,35.86,11.1,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:34:06,15.74,54.19,44.61,35.22,35.86,11.1,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:34:08,15.74,54.2,44.61,35.23,35.87,11.1,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:34:09,15.74,54.21,44.62,35.23,35.88,11,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:10,15.74,54.21,44.63,35.24,35.88,11.1,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:34:11,15.74,54.22,44.63,35.24,35.88,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:12,15.75,54.22,44.64,35.24,35.89,11.1,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:34:13,15.75,54.22,44.64,35.25,35.89,11.1,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:34:14,15.75,54.23,44.64,35.25,35.89,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:16,15.75,54.23,44.65,35.25,35.9,11.1,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:17,15.75,54.24,44.65,35.25,35.9,11.1,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:34:18,15.75,54.24,44.66,35.26,35.91,11.1,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:34:19,15.75,54.25,44.66,35.26,35.91,11.1,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:34:20,15.75,54.25,44.67,35.26,35.91,11.1,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:34:21,15.75,54.26,44.67,35.27,35.91,11.1,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:34:22,15.76,54.26,44.68,35.27,35.92,11.1,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:34:24,15.76,54.26,44.68,35.27,35.92,11,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:34:25,15.76,54.27,44.69,35.27,35.92,11.1,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:34:26,15.76,54.27,44.69,35.28,35.93,11,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:34:27,15.76,54.27,44.69,35.28,35.93,11,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:34:28,15.76,54.28,44.7,35.28,35.93,11,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:34:29,15.76,54.28,44.7,35.28,35.93,11.1,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:34:30,15.76,54.28,44.7,35.28,35.93,11.1,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:34:32,15.76,54.29,44.7,35.29,35.94,11,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:34:33,15.76,54.29,44.71,35.29,35.94,11,3.9,sbs_before,5/19/19,H,Down,Morro Bay,3.9
8:34:34,15.76,54.29,44.71,35.29,35.94,10.9,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:34:35,15.76,54.29,44.71,35.29,35.94,10.9,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:34:36,15.76,54.29,44.71,35.29,35.94,11,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:37,15.76,54.29,44.71,35.29,35.94,10.9,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:34:38,15.76,54.29,44.71,35.29,35.94,10.9,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:34:40,15.76,54.3,44.71,35.29,35.94,10.9,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:34:41,15.76,54.3,44.72,35.3,35.95,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:42,15.76,54.31,44.73,35.3,35.95,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:43,15.76,54.31,44.73,35.3,35.95,10.9,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:34:44,15.76,54.31,44.73,35.3,35.96,10.9,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:34:45,15.76,54.32,44.73,35.31,35.96,10.9,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:34:46,15.76,54.32,44.74,35.31,35.96,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:48,15.77,54.32,44.74,35.31,35.96,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:49,15.77,54.32,44.75,35.31,35.97,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:50,15.77,54.33,44.75,35.31,35.97,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:51,15.77,54.33,44.75,35.32,35.97,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:34:52,15.77,54.33,44.75,35.32,35.97,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:53,15.77,54.33,44.75,35.32,35.97,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:54,15.77,54.34,44.76,35.32,35.97,10.9,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:34:56,15.77,54.34,44.76,35.32,35.98,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:57,15.77,54.34,44.76,35.32,35.98,10.9,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
8:34:58,15.77,54.35,44.77,35.33,35.98,10.9,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:34:59,15.77,54.35,44.77,35.33,35.98,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:35:00,15.77,54.35,44.77,35.33,35.99,10.9,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:35:01,15.77,54.36,44.77,35.33,35.99,10.9,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:35:02,15.77,54.36,44.77,35.33,35.99,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:35:04,15.77,54.36,44.78,35.33,35.99,10.9,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:35:05,15.77,54.36,44.78,35.33,35.99,10.9,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:35:06,15.77,54.36,44.78,35.34,36,10.8,3.4,sbs_before,5/19/19,H,Down,Morro Bay,3.4
8:35:07,15.77,54.36,44.78,35.34,36,10.9,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:35:08,15.77,54.36,44.79,35.34,36,10.8,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:35:09,15.77,54.36,44.78,35.34,36,10.8,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:35:10,15.77,54.37,44.79,35.34,36,10.8,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:35:12,15.77,54.37,44.79,35.34,36,10.8,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:35:13,15.77,54.37,44.79,35.34,36,10.8,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:35:14,15.77,54.38,44.79,35.35,36.01,10.8,3.7,sbs_before,5/19/19,H,Down,Morro Bay,3.7
8:35:15,15.77,54.38,44.8,35.35,36.01,10.8,3.8,sbs_before,5/19/19,H,Down,Morro Bay,3.8
8:35:16,15.77,54.38,44.8,35.35,36.01,10.8,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:35:17,15.78,54.39,44.81,35.35,36.01,10.8,3.6,sbs_before,5/19/19,H,Down,Morro Bay,3.6
8:35:18,15.78,54.39,44.81,35.35,36.01,10.8,3.5,sbs_before,5/19/19,H,Down,Morro Bay,3.5
8:35:20,15.78,54.4,44.82,35.36,36.02,10.8,3.3,sbs_before,5/19/19,H,Down,Morro Bay,3.3
8:35:21,15.78,54.41,44.83,35.37,36.03,10.8,3,sbs_before,5/19/19,H,Down,Morro Bay,3
8:35:22,15.78,54.42,44.83,35.37,36.04,10.8,3.1,sbs_before,5/19/19,H,Down,Morro Bay,3.1
8:35:23,15.78,54.42,44.84,35.38,36.04,10.8,3.2,sbs_before,5/19/19,H,Down,Morro Bay,3.2
