Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site,Chl_ug_L_Corrected
4:10:46,18.58,51.74,45.4,33.63,34.09,3.4,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:10:47,18.58,51.74,45.4,33.63,34.09,3.4,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:10:48,18.58,51.74,45.4,33.63,34.09,3.4,7,sbs_before,5/22/19,G,Up,Deanza,7
4:10:49,18.58,51.74,45.4,33.63,34.09,3.4,7,sbs_before,5/22/19,G,Up,Deanza,7
4:10:50,18.58,51.74,45.4,33.63,34.09,3.4,7.1,sbs_before,5/22/19,G,Up,Deanza,7.1
4:10:52,18.58,51.74,45.4,33.63,34.09,3.4,7,sbs_before,5/22/19,G,Up,Deanza,7
4:10:53,18.58,51.74,45.4,33.63,34.09,3.4,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:10:54,18.58,51.74,45.39,33.63,34.09,3.3,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:10:55,18.58,51.74,45.39,33.63,34.09,3.3,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:10:56,18.57,51.74,45.39,33.63,34.09,3.3,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:10:57,18.57,51.74,45.39,33.63,34.09,3.3,7.4,sbs_before,5/22/19,G,Up,Deanza,7.4
4:10:58,18.57,51.75,45.39,33.63,34.09,3.3,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:11:00,18.57,51.75,45.39,33.63,34.09,3.3,7.8,sbs_before,5/22/19,G,Up,Deanza,7.8
4:11:01,18.57,51.75,45.39,33.63,34.09,3.2,8.1,sbs_before,5/22/19,G,Up,Deanza,8.1
4:11:02,18.57,51.75,45.39,33.63,34.09,3.2,8.2,sbs_before,5/22/19,G,Up,Deanza,8.2
4:11:03,18.57,51.75,45.39,33.63,34.09,3.2,8,sbs_before,5/22/19,G,Up,Deanza,8
4:11:04,18.57,51.75,45.39,33.64,34.09,3.2,7.9,sbs_before,5/22/19,G,Up,Deanza,7.9
4:11:05,18.57,51.75,45.39,33.64,34.09,3.2,7.6,sbs_before,5/22/19,G,Up,Deanza,7.6
4:11:06,18.57,51.75,45.39,33.64,34.09,3.2,7.6,sbs_before,5/22/19,G,Up,Deanza,7.6
4:11:08,18.57,51.75,45.39,33.64,34.1,3.2,7.6,sbs_before,5/22/19,G,Up,Deanza,7.6
4:11:09,18.57,51.75,45.39,33.64,34.1,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:11:10,18.57,51.75,45.39,33.64,34.1,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:11:11,18.57,51.75,45.39,33.64,34.1,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:11:12,18.57,51.75,45.39,33.64,34.1,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:11:13,18.57,51.75,45.39,33.63,34.09,3.2,7.4,sbs_before,5/22/19,G,Up,Deanza,7.4
4:11:14,18.57,51.75,45.39,33.63,34.09,3.2,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:11:16,18.57,51.74,45.39,33.63,34.09,3.2,7.4,sbs_before,5/22/19,G,Up,Deanza,7.4
4:11:17,18.57,51.74,45.39,33.63,34.09,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:11:18,18.57,51.74,45.39,33.63,34.09,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:11:19,18.57,51.74,45.39,33.63,34.09,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:11:20,18.57,51.74,45.39,33.63,34.09,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:11:21,18.57,51.74,45.39,33.63,34.09,3.2,7.1,sbs_before,5/22/19,G,Up,Deanza,7.1
4:11:22,18.57,51.74,45.39,33.63,34.09,3.2,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:24,18.57,51.74,45.39,33.63,34.09,3.2,6.9,sbs_before,5/22/19,G,Up,Deanza,6.9
4:11:25,18.57,51.74,45.39,33.63,34.09,3.2,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:26,18.57,51.74,45.39,33.63,34.09,3.2,6.6,sbs_before,5/22/19,G,Up,Deanza,6.6
4:11:27,18.57,51.74,45.39,33.63,34.09,3.1,6.4,sbs_before,5/22/19,G,Up,Deanza,6.4
4:11:28,18.57,51.74,45.39,33.63,34.09,3.1,6.5,sbs_before,5/22/19,G,Up,Deanza,6.5
4:11:29,18.57,51.74,45.39,33.63,34.09,3.1,6.6,sbs_before,5/22/19,G,Up,Deanza,6.6
4:11:30,18.57,51.74,45.39,33.63,34.09,3.1,6.4,sbs_before,5/22/19,G,Up,Deanza,6.4
4:11:32,18.57,51.74,45.39,33.63,34.09,3.1,6.3,sbs_before,5/22/19,G,Up,Deanza,6.3
4:11:33,18.58,51.74,45.39,33.63,34.09,3.1,6.3,sbs_before,5/22/19,G,Up,Deanza,6.3
4:11:34,18.58,51.74,45.39,33.63,34.09,3.1,6.4,sbs_before,5/22/19,G,Up,Deanza,6.4
4:11:35,18.58,51.73,45.39,33.63,34.08,3.1,6.5,sbs_before,5/22/19,G,Up,Deanza,6.5
4:11:36,18.58,51.73,45.39,33.63,34.08,3.1,6.7,sbs_before,5/22/19,G,Up,Deanza,6.7
4:11:37,18.58,51.73,45.39,33.63,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:38,18.58,51.73,45.39,33.63,34.08,3.1,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:40,18.58,51.73,45.39,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:41,18.58,51.73,45.39,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:42,18.58,51.73,45.39,33.63,34.08,3.1,6.9,sbs_before,5/22/19,G,Up,Deanza,6.9
4:11:43,18.58,51.73,45.39,33.62,34.08,3.1,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:44,18.58,51.73,45.39,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:45,18.58,51.73,45.39,33.62,34.08,3.1,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:46,18.58,51.73,45.39,33.62,34.08,3.1,6.9,sbs_before,5/22/19,G,Up,Deanza,6.9
4:11:48,18.58,51.73,45.39,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:49,18.58,51.73,45.39,33.62,34.08,3.1,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:50,18.58,51.73,45.39,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:51,18.58,51.73,45.39,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:52,18.58,51.73,45.38,33.62,34.08,3.1,6.7,sbs_before,5/22/19,G,Up,Deanza,6.7
4:11:53,18.58,51.72,45.38,33.62,34.08,3.1,6.9,sbs_before,5/22/19,G,Up,Deanza,6.9
4:11:54,18.58,51.72,45.38,33.62,34.08,3.1,6.8,sbs_before,5/22/19,G,Up,Deanza,6.8
4:11:56,18.58,51.72,45.38,33.62,34.08,3,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:57,18.58,51.72,45.38,33.62,34.07,3.1,7,sbs_before,5/22/19,G,Up,Deanza,7
4:11:58,18.58,51.72,45.38,33.62,34.07,3,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:11:59,18.58,51.72,45.38,33.62,34.08,3,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:12:00,18.58,51.72,45.38,33.62,34.08,3,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:12:01,18.58,51.72,45.38,33.62,34.07,3.1,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:12:02,18.58,51.72,45.38,33.62,34.07,3.1,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:12:04,18.58,51.72,45.38,33.62,34.07,3.1,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:12:05,18.59,51.72,45.38,33.62,34.07,3.1,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:12:06,18.59,51.72,45.38,33.62,34.07,3.1,7.6,sbs_before,5/22/19,G,Up,Deanza,7.6
4:12:07,18.59,51.72,45.38,33.62,34.07,3.1,7.6,sbs_before,5/22/19,G,Up,Deanza,7.6
4:12:08,18.58,51.72,45.38,33.62,34.07,3.1,7.6,sbs_before,5/22/19,G,Up,Deanza,7.6
4:12:09,18.58,51.72,45.38,33.62,34.07,3.1,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:12:10,18.58,51.72,45.38,33.62,34.07,3.1,7.5,sbs_before,5/22/19,G,Up,Deanza,7.5
4:12:12,18.58,51.72,45.38,33.62,34.07,3.1,7.7,sbs_before,5/22/19,G,Up,Deanza,7.7
4:12:13,18.58,51.72,45.38,33.62,34.07,3.3,7.7,sbs_before,5/22/19,G,Up,Deanza,7.7
4:12:14,18.58,51.72,45.38,33.62,34.07,3.3,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:12:15,18.58,51.72,45.38,33.62,34.07,3.3,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:12:16,18.58,51.72,45.38,33.62,34.08,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:12:17,18.58,51.72,45.38,33.62,34.08,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:12:18,18.58,51.72,45.38,33.62,34.08,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:12:20,18.58,51.73,45.38,33.62,34.08,3.2,7.3,sbs_before,5/22/19,G,Up,Deanza,7.3
4:12:21,18.58,51.73,45.38,33.62,34.08,3.2,7.1,sbs_before,5/22/19,G,Up,Deanza,7.1
4:12:22,18.58,51.73,45.38,33.62,34.08,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
4:12:23,18.58,51.72,45.38,33.62,34.08,3.2,7.2,sbs_before,5/22/19,G,Up,Deanza,7.2
