Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site
11:19:00,19.7,54.76,49.22,35.6,36.33,25.2,5.2,sbs_before,5/10/19,G,Down,Shellmaker
11:19:01,19.7,54.77,49.23,35.6,36.34,24.3,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:02,19.7,54.77,49.23,35.6,36.34,23.9,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:04,19.7,54.77,49.23,35.6,36.34,23.1,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:05,19.7,54.78,49.23,35.6,36.34,22.2,5.2,sbs_before,5/10/19,G,Down,Shellmaker
11:19:06,19.7,54.78,49.24,35.61,36.34,21.4,5.2,sbs_before,5/10/19,G,Down,Shellmaker
11:19:07,19.7,54.78,49.24,35.61,36.34,21.1,5.2,sbs_before,5/10/19,G,Down,Shellmaker
11:19:08,19.7,54.78,49.24,35.61,36.34,20.8,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:09,19.7,54.78,49.24,35.61,36.35,20.1,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:10,19.7,54.78,49.24,35.61,36.35,19.8,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:12,19.7,54.79,49.24,35.61,36.35,19.1,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:13,19.71,54.79,49.25,35.61,36.35,18.4,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:14,19.71,54.79,49.25,35.61,36.35,17.7,4.8,sbs_before,5/10/19,G,Down,Shellmaker
11:19:15,19.71,54.79,49.25,35.61,36.35,17.5,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:16,19.71,54.79,49.25,35.61,36.35,17.1,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:17,19.71,54.79,49.25,35.62,36.36,16.7,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:18,19.71,54.79,49.25,35.61,36.35,16.5,5,sbs_before,5/10/19,G,Down,Shellmaker
11:19:20,19.71,54.79,49.25,35.61,36.35,15.9,5,sbs_before,5/10/19,G,Down,Shellmaker
11:19:21,19.71,54.79,49.25,35.61,36.35,15.4,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:22,19.71,54.79,49.25,35.62,36.36,14.8,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:23,19.71,54.79,49.25,35.62,36.36,14.7,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:24,19.71,54.8,49.26,35.62,36.36,14.4,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:25,19.71,54.8,49.26,35.62,36.36,13.9,4.8,sbs_before,5/10/19,G,Down,Shellmaker
11:19:26,19.71,54.8,49.26,35.62,36.36,13.7,4.8,sbs_before,5/10/19,G,Down,Shellmaker
11:19:28,19.71,54.81,49.26,35.62,36.36,13.3,4.8,sbs_before,5/10/19,G,Down,Shellmaker
11:19:29,19.71,54.81,49.27,35.63,36.37,12.8,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:30,19.71,54.82,49.27,35.63,36.37,12.5,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:31,19.71,54.82,49.27,35.63,36.37,12.4,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:32,19.71,54.82,49.28,35.63,36.38,12.1,5.1,sbs_before,5/10/19,G,Down,Shellmaker
11:19:33,19.71,54.82,49.28,35.64,36.38,11.8,5,sbs_before,5/10/19,G,Down,Shellmaker
11:19:34,19.71,54.82,49.28,35.64,36.38,11.7,4.9,sbs_before,5/10/19,G,Down,Shellmaker
11:19:36,19.71,54.83,49.28,35.64,36.38,11.3,5,sbs_before,5/10/19,G,Down,Shellmaker
11:19:37,19.71,54.83,49.28,35.64,36.38,10.9,5.2,sbs_before,5/10/19,G,Down,Shellmaker
