Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site,Chl_ug_L_Corrected
8:05:00,18.36,46.22,40.36,30.05,30.06,36.2,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:01,18.36,46.22,40.36,30.05,30.06,36.1,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:02,18.36,46.22,40.36,30.04,30.05,36.3,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:03,18.36,46.22,40.36,30.04,30.05,36.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:04,18.37,46.22,40.37,30.04,30.05,36.4,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:05,18.37,46.22,40.37,30.05,30.06,36.4,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:06,18.37,46.22,40.37,30.05,30.06,36.3,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:08,18.37,46.22,40.37,30.05,30.06,36.4,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:09,18.37,46.22,40.37,30.05,30.06,36.4,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:05:10,18.37,46.23,40.38,30.05,30.06,36.5,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:11,18.37,46.23,40.38,30.05,30.06,36.5,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:12,18.37,46.23,40.38,30.05,30.06,36.5,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:13,18.37,46.23,40.38,30.05,30.06,36.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:14,18.37,46.23,40.38,30.05,30.06,36.5,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:16,18.37,46.23,40.37,30.05,30.06,36.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:05:17,18.37,46.23,40.37,30.05,30.06,36.2,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:18,18.37,46.23,40.37,30.05,30.06,36.2,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:05:19,18.36,46.23,40.37,30.05,30.06,36.2,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:05:20,18.36,46.23,40.37,30.05,30.06,36.2,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:05:21,18.36,46.23,40.37,30.05,30.06,36.2,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:05:22,18.36,46.23,40.37,30.05,30.06,36.2,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:05:24,18.36,46.23,40.37,30.05,30.06,36.1,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:25,18.36,46.23,40.37,30.05,30.06,36.1,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:26,18.36,46.23,40.37,30.05,30.06,36,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:27,18.36,46.23,40.37,30.05,30.06,36,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:28,18.36,46.23,40.37,30.05,30.06,36.1,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:29,18.36,46.23,40.37,30.05,30.06,36.1,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:05:30,18.36,46.23,40.37,30.05,30.06,36.1,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:32,18.35,46.23,40.36,30.05,30.06,35.9,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:33,18.35,46.24,40.36,30.05,30.06,35.9,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:05:34,18.35,46.24,40.37,30.05,30.07,35.8,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:35,18.35,46.24,40.37,30.05,30.07,35.8,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:36,18.35,46.24,40.37,30.05,30.07,35.7,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:37,18.35,46.24,40.37,30.05,30.07,35.6,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:05:38,18.35,46.24,40.37,30.05,30.07,35.5,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:05:40,18.36,46.24,40.37,30.05,30.07,35.6,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:41,18.36,46.24,40.37,30.05,30.06,35.7,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:42,18.36,46.24,40.38,30.05,30.06,35.6,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:43,18.37,46.23,40.38,30.05,30.06,35.5,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:44,18.37,46.23,40.38,30.05,30.06,35.5,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:45,18.38,46.23,40.38,30.05,30.06,35.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:05:46,18.38,46.23,40.38,30.05,30.06,35.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:05:48,18.38,46.23,40.38,30.05,30.06,35.4,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:05:49,18.39,46.23,40.39,30.05,30.06,35.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:05:50,18.39,46.23,40.39,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:51,18.39,46.23,40.39,30.05,30.06,35.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:05:52,18.39,46.23,40.39,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:05:53,18.39,46.23,40.39,30.05,30.06,35.4,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:54,18.38,46.23,40.39,30.05,30.06,35.4,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:05:56,18.38,46.23,40.39,30.05,30.06,35.4,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:57,18.38,46.22,40.38,30.05,30.06,35.4,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:05:58,18.38,46.22,40.38,30.05,30.06,35.3,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:05:59,18.38,46.22,40.38,30.05,30.06,35.2,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:06:00,18.38,46.23,40.38,30.05,30.06,35.2,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:06:01,18.37,46.23,40.38,30.05,30.06,35.2,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:06:02,18.37,46.23,40.38,30.05,30.06,35.2,6.6,sbs_before,9/10/18,H,Down,San Rafael,6.6
8:06:04,18.37,46.23,40.38,30.05,30.06,35.1,6.6,sbs_before,9/10/18,H,Down,San Rafael,6.6
8:06:05,18.37,46.23,40.38,30.05,30.06,35,6.5,sbs_before,9/10/18,H,Down,San Rafael,6.5
8:06:06,18.37,46.24,40.38,30.05,30.06,34.9,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:06:07,18.37,46.24,40.38,30.05,30.07,34.9,6.4,sbs_before,9/10/18,H,Down,San Rafael,6.4
8:06:08,18.36,46.24,40.38,30.06,30.07,34.9,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:06:09,18.36,46.24,40.38,30.06,30.07,34.7,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:06:10,18.36,46.24,40.38,30.06,30.07,34.7,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:06:12,18.36,46.24,40.38,30.06,30.07,34.7,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:06:13,18.36,46.24,40.38,30.06,30.07,34.6,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:14,18.36,46.24,40.38,30.06,30.07,34.6,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:15,18.36,46.24,40.38,30.06,30.07,34.6,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:06:16,18.36,46.24,40.37,30.06,30.07,34.6,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:17,18.36,46.24,40.37,30.05,30.07,34.5,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:06:18,18.36,46.24,40.37,30.05,30.07,34.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:20,18.36,46.24,40.37,30.05,30.06,34.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:21,18.36,46.23,40.37,30.05,30.06,34.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:22,18.36,46.24,40.37,30.05,30.06,34.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:23,18.36,46.24,40.37,30.05,30.06,34.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:24,18.36,46.24,40.37,30.05,30.06,34.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:25,18.36,46.24,40.37,30.05,30.06,34.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:26,18.36,46.24,40.38,30.05,30.07,34.4,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:06:28,18.36,46.24,40.38,30.05,30.06,34.6,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:29,18.37,46.24,40.38,30.05,30.07,34.6,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:06:30,18.37,46.24,40.38,30.05,30.07,34.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:31,18.37,46.24,40.38,30.05,30.07,34.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:32,18.37,46.24,40.39,30.05,30.07,34.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:06:33,18.38,46.24,40.39,30.05,30.07,34.6,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:34,18.38,46.24,40.39,30.05,30.06,34.6,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:06:36,18.38,46.23,40.39,30.05,30.06,34.6,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:06:37,18.39,46.23,40.39,30.05,30.06,34.8,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:38,18.39,46.23,40.39,30.05,30.06,34.8,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:06:39,18.39,46.23,40.39,30.05,30.06,34.9,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:06:40,18.39,46.23,40.39,30.05,30.06,34.9,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:06:41,18.39,46.22,40.38,30.05,30.06,34.9,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:42,18.39,46.22,40.38,30.05,30.06,34.9,5.3,sbs_before,9/10/18,H,Down,San Rafael,5.3
8:06:44,18.39,46.23,40.39,30.05,30.06,35,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:45,18.39,46.22,40.38,30.05,30.06,34.9,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:06:46,18.39,46.22,40.38,30.04,30.05,34.9,5.4,sbs_before,9/10/18,H,Down,San Rafael,5.4
8:06:47,18.39,46.22,40.38,30.04,30.05,34.9,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:48,18.39,46.22,40.38,30.04,30.05,34.9,5.4,sbs_before,9/10/18,H,Down,San Rafael,5.4
8:06:49,18.39,46.22,40.38,30.04,30.05,35,5.4,sbs_before,9/10/18,H,Down,San Rafael,5.4
8:06:50,18.39,46.22,40.38,30.04,30.05,35,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:52,18.39,46.22,40.39,30.04,30.05,35,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:06:53,18.39,46.22,40.39,30.04,30.05,35,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:06:54,18.39,46.22,40.39,30.04,30.05,35.1,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:06:55,18.39,46.22,40.39,30.04,30.05,35.1,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:56,18.39,46.22,40.39,30.04,30.05,35.2,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:57,18.39,46.22,40.39,30.04,30.05,35.2,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:06:58,18.4,46.22,40.39,30.04,30.05,35.3,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:07:00,18.4,46.22,40.39,30.04,30.05,35.4,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:07:01,18.39,46.22,40.39,30.04,30.05,35.3,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:07:02,18.39,46.22,40.39,30.05,30.06,35.3,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:07:03,18.39,46.23,40.38,30.05,30.06,35.3,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:07:04,18.38,46.23,40.38,30.05,30.06,35.2,5.4,sbs_before,9/10/18,H,Down,San Rafael,5.4
8:07:05,18.38,46.23,40.38,30.05,30.06,35.2,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:07:06,18.38,46.23,40.38,30.05,30.06,35.2,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:07:08,18.38,46.23,40.38,30.05,30.06,35.2,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:07:09,18.37,46.23,40.38,30.05,30.06,35,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:07:10,18.37,46.23,40.38,30.05,30.06,35,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:07:11,18.37,46.23,40.38,30.05,30.06,35,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:12,18.37,46.23,40.38,30.05,30.06,35,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:07:13,18.37,46.23,40.38,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:14,18.37,46.23,40.38,30.05,30.06,35,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:16,18.37,46.23,40.38,30.05,30.06,35,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:07:17,18.37,46.23,40.38,30.05,30.06,35.1,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:07:18,18.37,46.23,40.38,30.05,30.06,35,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:19,18.37,46.23,40.38,30.05,30.06,35,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:07:20,18.38,46.23,40.38,30.05,30.06,35,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:07:21,18.38,46.23,40.38,30.05,30.06,35.1,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:22,18.38,46.23,40.38,30.05,30.06,35.1,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:24,18.38,46.23,40.38,30.05,30.06,35.2,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:07:25,18.38,46.23,40.38,30.05,30.06,35.2,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:07:26,18.38,46.23,40.38,30.05,30.06,35.1,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:07:27,18.38,46.23,40.38,30.05,30.06,35.1,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:07:28,18.38,46.23,40.38,30.05,30.06,35.1,6.5,sbs_before,9/10/18,H,Down,San Rafael,6.5
8:07:29,18.38,46.23,40.38,30.05,30.06,35.2,6.5,sbs_before,9/10/18,H,Down,San Rafael,6.5
8:07:30,18.38,46.23,40.38,30.05,30.06,35.1,6.7,sbs_before,9/10/18,H,Down,San Rafael,6.7
8:07:32,18.38,46.23,40.38,30.05,30.06,35.1,6.7,sbs_before,9/10/18,H,Down,San Rafael,6.7
8:07:33,18.38,46.23,40.38,30.05,30.06,35.1,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:07:34,18.38,46.23,40.38,30.05,30.06,35.2,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:35,18.38,46.23,40.38,30.05,30.06,35.1,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:36,18.38,46.23,40.39,30.05,30.06,35.2,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:37,18.38,46.23,40.39,30.05,30.06,35.2,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:38,18.38,46.23,40.39,30.05,30.06,35.2,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:40,18.38,46.23,40.39,30.05,30.06,35.3,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:41,18.38,46.23,40.39,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:42,18.38,46.23,40.39,30.05,30.06,35.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:07:43,18.38,46.23,40.39,30.05,30.06,35.4,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:44,18.38,46.23,40.39,30.05,30.06,35.5,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:07:45,18.39,46.23,40.39,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:46,18.39,46.23,40.39,30.05,30.06,35.5,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:07:48,18.39,46.23,40.39,30.05,30.06,35.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:07:49,18.39,46.23,40.39,30.05,30.06,35.5,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:07:50,18.39,46.23,40.39,30.05,30.06,35.6,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:07:51,18.39,46.23,40.39,30.05,30.06,35.6,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:07:52,18.39,46.23,40.39,30.05,30.06,35.6,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:07:53,18.39,46.22,40.39,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:54,18.39,46.23,40.39,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:56,18.39,46.23,40.39,30.05,30.06,35.6,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:07:57,18.39,46.23,40.39,30.05,30.06,35.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:07:58,18.38,46.23,40.39,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:07:59,18.38,46.23,40.39,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:00,18.38,46.23,40.39,30.05,30.06,35.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:01,18.38,46.23,40.38,30.05,30.06,35.5,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:02,18.38,46.23,40.38,30.05,30.06,35.6,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:04,18.38,46.22,40.38,30.05,30.06,35.5,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:05,18.38,46.23,40.38,30.05,30.06,35.4,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:06,18.38,46.23,40.38,30.05,30.06,35.4,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:08:07,18.38,46.23,40.38,30.05,30.06,35.3,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:08,18.37,46.23,40.38,30.05,30.06,35.3,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:09,18.37,46.23,40.38,30.05,30.06,35.2,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:10,18.37,46.23,40.38,30.05,30.06,35.2,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:12,18.37,46.23,40.38,30.05,30.06,35.1,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:13,18.37,46.24,40.38,30.05,30.06,35.1,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:14,18.36,46.24,40.38,30.05,30.07,35,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:15,18.36,46.24,40.38,30.05,30.07,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:16,18.36,46.24,40.38,30.05,30.07,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:17,18.36,46.23,40.37,30.05,30.06,34.9,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:18,18.36,46.23,40.37,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:20,18.36,46.23,40.37,30.05,30.06,34.9,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:21,18.36,46.24,40.37,30.05,30.06,34.9,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:08:22,18.36,46.23,40.37,30.05,30.06,34.9,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:08:23,18.36,46.23,40.37,30.05,30.06,34.9,6.5,sbs_before,9/10/18,H,Down,San Rafael,6.5
8:08:24,18.37,46.23,40.37,30.05,30.06,35,6.2,sbs_before,9/10/18,H,Down,San Rafael,6.2
8:08:25,18.37,46.23,40.37,30.05,30.06,35,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:26,18.37,46.23,40.37,30.05,30.06,34.9,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:28,18.37,46.23,40.37,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:29,18.37,46.23,40.37,30.05,30.06,34.9,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:30,18.37,46.23,40.37,30.05,30.06,34.9,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:31,18.37,46.23,40.37,30.05,30.06,34.9,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:32,18.37,46.23,40.37,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:33,18.37,46.23,40.38,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:34,18.37,46.23,40.38,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:36,18.37,46.23,40.38,30.05,30.06,34.9,6.3,sbs_before,9/10/18,H,Down,San Rafael,6.3
8:08:37,18.37,46.23,40.38,30.05,30.06,34.9,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:38,18.38,46.23,40.38,30.05,30.06,35,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:08:39,18.38,46.23,40.38,30.05,30.06,35,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:08:40,18.38,46.22,40.38,30.05,30.06,35,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:41,18.38,46.22,40.38,30.04,30.05,35,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:42,18.38,46.22,40.38,30.04,30.05,35,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:44,18.38,46.22,40.38,30.04,30.05,35,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:45,18.37,46.22,40.37,30.04,30.06,35.2,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:08:46,18.37,46.23,40.37,30.05,30.06,35.1,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:08:47,18.37,46.23,40.37,30.05,30.06,35.1,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:08:48,18.36,46.23,40.37,30.05,30.06,35.1,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:08:49,18.36,46.23,40.37,30.05,30.06,35.1,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:50,18.36,46.23,40.37,30.05,30.06,35,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:52,18.36,46.23,40.37,30.05,30.06,35.2,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:08:53,18.36,46.23,40.37,30.05,30.06,35.2,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:54,18.36,46.23,40.37,30.05,30.06,35.4,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:08:55,18.36,46.23,40.38,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:56,18.37,46.23,40.38,30.05,30.06,35.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:08:57,18.37,46.23,40.38,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:08:58,18.37,46.23,40.38,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:09:00,18.37,46.23,40.38,30.05,30.06,35.4,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:09:01,18.37,46.23,40.38,30.05,30.06,35.5,6.1,sbs_before,9/10/18,H,Down,San Rafael,6.1
8:09:02,18.37,46.23,40.38,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:09:03,18.37,46.23,40.38,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:09:04,18.37,46.23,40.38,30.05,30.06,35.4,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:09:05,18.37,46.23,40.38,30.05,30.06,35.5,6,sbs_before,9/10/18,H,Down,San Rafael,6
8:09:06,18.37,46.23,40.38,30.05,30.06,35.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
8:09:08,18.38,46.23,40.38,30.05,30.06,35.5,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:09:09,18.38,46.23,40.38,30.05,30.06,35.4,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:09:10,18.38,46.23,40.38,30.05,30.06,35.4,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:09:11,18.38,46.23,40.38,30.05,30.06,35.4,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:09:12,18.38,46.23,40.38,30.05,30.06,35.4,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:09:13,18.38,46.23,40.38,30.05,30.06,35.4,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:09:14,18.37,46.23,40.38,30.05,30.06,35.4,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:09:16,18.37,46.23,40.37,30.05,30.06,35.2,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:09:17,18.36,46.23,40.37,30.05,30.06,35.2,5.5,sbs_before,9/10/18,H,Down,San Rafael,5.5
8:09:18,18.36,46.24,40.37,30.05,30.07,35.2,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:09:19,18.36,46.24,40.37,30.05,30.07,35.1,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:09:20,18.36,46.24,40.37,30.05,30.07,35.2,5.6,sbs_before,9/10/18,H,Down,San Rafael,5.6
8:09:21,18.36,46.24,40.37,30.05,30.06,35.3,5.7,sbs_before,9/10/18,H,Down,San Rafael,5.7
8:09:22,18.36,46.24,40.38,30.05,30.06,35.4,5.8,sbs_before,9/10/18,H,Down,San Rafael,5.8
8:09:24,18.37,46.23,40.38,30.05,30.06,35.4,5.9,sbs_before,9/10/18,H,Down,San Rafael,5.9
