Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site,Chl_ug_L_Corrected
10:50:23,19.04,55.3,49,35.94,36.73,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:24,19.04,55.3,49.01,35.95,36.73,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:25,19.04,55.3,49.01,35.95,36.73,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:50:26,19.04,55.3,49.01,35.95,36.73,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:50:28,19.04,55.3,49.01,35.95,36.73,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:50:29,19.04,55.3,49.01,35.95,36.73,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:50:30,19.04,55.3,49.01,35.95,36.73,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:50:31,19.04,55.3,49.01,35.95,36.73,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:50:32,19.04,55.3,49.01,35.95,36.74,2.5,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:50:33,19.04,55.3,49.01,35.95,36.74,2.5,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:50:34,19.04,55.3,49.01,35.95,36.74,2.5,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:50:36,19.04,55.31,49.01,35.95,36.74,2.5,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:50:37,19.04,55.31,49.01,35.95,36.74,2.5,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:50:38,19.04,55.31,49.02,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:39,19.04,55.31,49.02,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:40,19.05,55.31,49.02,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:41,19.05,55.31,49.02,35.95,36.74,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:42,19.05,55.31,49.02,35.95,36.74,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:44,19.05,55.31,49.02,35.95,36.74,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:50:45,19.05,55.31,49.02,35.95,36.74,2.5,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:50:46,19.05,55.31,49.02,35.95,36.74,2.5,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:50:47,19.05,55.31,49.02,35.95,36.74,2.5,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:50:48,19.05,55.31,49.02,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:49,19.05,55.31,49.02,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:50,19.05,55.31,49.02,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:52,19.05,55.31,49.03,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:53,19.05,55.31,49.03,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:50:54,19.05,55.31,49.03,35.95,36.74,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:55,19.05,55.31,49.03,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza,2
10:50:56,19.05,55.31,49.03,35.95,36.74,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:50:57,19.05,55.31,49.03,35.95,36.74,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:50:58,19.05,55.31,49.03,35.95,36.74,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:51:00,19.05,55.31,49.03,35.95,36.74,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:51:01,19.06,55.31,49.03,35.95,36.74,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:51:02,19.06,55.32,49.04,35.96,36.74,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:51:03,19.06,55.32,49.04,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:51:04,19.06,55.32,49.04,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:51:05,19.06,55.32,49.04,35.96,36.75,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza,2.2
10:51:06,19.06,55.32,49.04,35.96,36.75,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza,2.2
10:51:08,19.06,55.32,49.04,35.96,36.75,2.6,2.3,sbs_before,4/15/19,H,Down,Deanza,2.3
10:51:09,19.06,55.32,49.04,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:51:10,19.06,55.32,49.04,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:51:11,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:51:12,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:51:13,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:51:14,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:51:16,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:51:17,19.06,55.32,49.05,35.96,36.75,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza,2.2
10:51:18,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza,2.1
10:51:19,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:51:20,19.06,55.32,49.05,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:51:21,19.06,55.32,49.05,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:51:22,19.06,55.32,49.05,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:51:24,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:51:25,19.06,55.32,49.05,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:51:26,19.07,55.32,49.05,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:51:27,19.07,55.32,49.05,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:51:28,19.07,55.32,49.05,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:51:29,19.07,55.32,49.05,35.96,36.75,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:51:30,19.07,55.32,49.05,35.96,36.75,2.7,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:51:32,19.07,55.32,49.05,35.96,36.75,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:51:33,19.07,55.32,49.05,35.96,36.75,2.7,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:51:34,19.07,55.32,49.05,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:51:35,19.07,55.32,49.05,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:51:36,19.07,55.32,49.06,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:51:37,19.07,55.32,49.06,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:51:38,19.07,55.32,49.06,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:51:40,19.07,55.32,49.06,35.96,36.75,2.7,0.9,sbs_before,4/15/19,H,Down,Deanza,0.9
10:51:41,19.07,55.32,49.06,35.96,36.75,2.7,0.9,sbs_before,4/15/19,H,Down,Deanza,0.9
10:51:42,19.07,55.32,49.06,35.96,36.75,2.7,1,sbs_before,4/15/19,H,Down,Deanza,1
10:51:43,19.07,55.32,49.06,35.96,36.75,2.7,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:51:44,19.07,55.32,49.06,35.96,36.75,2.7,1,sbs_before,4/15/19,H,Down,Deanza,1
10:51:45,19.07,55.32,49.06,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:51:46,19.07,55.32,49.06,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:51:48,19.07,55.32,49.06,35.96,36.75,2.8,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:51:49,19.07,55.32,49.06,35.96,36.75,2.8,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:51:50,19.07,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:51:51,19.07,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:51:52,19.08,55.32,49.06,35.96,36.75,2.7,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:51:53,19.08,55.32,49.06,35.96,36.75,2.7,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:51:54,19.08,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:51:56,19.08,55.32,49.06,35.96,36.75,2.7,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:51:57,19.08,55.32,49.06,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:51:58,19.08,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:51:59,19.08,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:52:00,19.08,55.32,49.06,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:01,19.08,55.32,49.06,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:02,19.08,55.32,49.06,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:04,19.08,55.32,49.06,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:52:05,19.08,55.32,49.06,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:52:06,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:07,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:08,19.08,55.32,49.06,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:09,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:10,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:12,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:13,19.08,55.32,49.07,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:14,19.08,55.32,49.07,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:15,19.08,55.32,49.07,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:16,19.08,55.32,49.07,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:17,19.08,55.32,49.07,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:52:18,19.08,55.32,49.07,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:52:20,19.08,55.32,49.07,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:21,19.09,55.32,49.07,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:52:22,19.09,55.32,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:52:23,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:24,19.09,55.33,49.08,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:52:25,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:26,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:28,19.09,55.32,49.08,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:52:29,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:30,19.09,55.33,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:31,19.09,55.32,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:52:32,19.09,55.33,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:52:33,19.09,55.32,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:52:34,19.09,55.33,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:36,19.09,55.33,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:52:37,19.09,55.33,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:52:38,19.09,55.33,49.08,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:39,19.09,55.33,49.08,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:40,19.09,55.33,49.08,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:52:41,19.09,55.33,49.08,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:52:42,19.09,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:44,19.1,55.33,49.09,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:52:45,19.1,55.33,49.09,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza,1.9
10:52:46,19.1,55.33,49.1,35.96,36.76,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:47,19.1,55.33,49.1,35.97,36.76,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:52:48,19.1,55.33,49.1,35.97,36.76,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:49,19.1,55.33,49.1,35.97,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:50,19.1,55.33,49.1,35.97,36.76,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:52:52,19.1,55.33,49.1,35.97,36.76,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:52:53,19.1,55.33,49.09,35.97,36.76,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:52:54,19.1,55.33,49.09,35.97,36.76,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:52:55,19.1,55.33,49.09,35.97,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:56,19.1,55.33,49.09,35.97,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:52:57,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:52:58,19.1,55.33,49.09,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:00,19.1,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:01,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:02,19.1,55.33,49.09,35.96,36.76,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:03,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:04,19.1,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:05,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:06,19.1,55.33,49.09,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:08,19.1,55.33,49.09,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:09,19.1,55.33,49.09,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:10,19.1,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:11,19.1,55.33,49.09,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:53:12,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:13,19.1,55.33,49.09,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:14,19.1,55.33,49.09,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:16,19.1,55.33,49.09,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:53:17,19.1,55.33,49.09,35.96,36.75,2.6,1,sbs_before,4/15/19,H,Down,Deanza,1
10:53:18,19.1,55.33,49.1,35.96,36.75,2.6,1,sbs_before,4/15/19,H,Down,Deanza,1
10:53:19,19.1,55.33,49.1,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:53:20,19.1,55.33,49.1,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:53:21,19.1,55.33,49.1,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:53:22,19.1,55.33,49.1,35.96,36.75,2.6,1,sbs_before,4/15/19,H,Down,Deanza,1
10:53:24,19.1,55.33,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:53:25,19.11,55.33,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:53:26,19.11,55.33,49.1,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:27,19.11,55.33,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:28,19.11,55.33,49.1,35.96,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:29,19.11,55.33,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:30,19.11,55.33,49.1,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:53:32,19.11,55.33,49.1,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza,2
10:53:33,19.11,55.33,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:34,19.11,55.33,49.1,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza,1.8
10:53:35,19.11,55.33,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:36,19.11,55.33,49.1,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:37,19.11,55.33,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:38,19.11,55.32,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:40,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:41,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:42,19.11,55.32,49.1,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:43,19.11,55.32,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:53:44,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:45,19.11,55.32,49.1,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:53:46,19.11,55.32,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:53:48,19.11,55.32,49.1,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:49,19.11,55.32,49.1,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:50,19.11,55.32,49.1,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:51,19.11,55.32,49.1,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:52,19.11,55.32,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:53,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:53:54,19.11,55.32,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:56,19.12,55.32,49.11,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:57,19.12,55.32,49.11,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza,1.6
10:53:58,19.12,55.32,49.11,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza,1.7
10:53:59,19.12,55.32,49.11,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza,1.5
10:54:00,19.12,55.32,49.11,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:01,19.12,55.32,49.11,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:02,19.12,55.32,49.11,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:54:04,19.12,55.32,49.11,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:05,19.12,55.32,49.11,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:54:06,19.12,55.32,49.11,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:54:07,19.12,55.32,49.11,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:54:08,19.12,55.32,49.11,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:54:09,19.12,55.32,49.11,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:54:10,19.12,55.32,49.11,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:54:12,19.12,55.32,49.11,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:54:13,19.12,55.32,49.11,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:54:14,19.12,55.32,49.12,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:54:15,19.13,55.32,49.12,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza,1.1
10:54:16,19.13,55.32,49.12,35.96,36.75,2.6,0.9,sbs_before,4/15/19,H,Down,Deanza,0.9
10:54:17,19.13,55.32,49.12,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:18,19.13,55.33,49.12,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:20,19.13,55.33,49.12,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza,1.4
10:54:21,19.13,55.33,49.12,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:22,19.13,55.33,49.12,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:54:23,19.13,55.33,49.12,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
10:54:24,19.13,55.33,49.12,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza,1.3
10:54:25,19.13,55.32,49.12,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza,1.2
