Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site
06:46:51,18.75,55.07,48.5,35.79,36.56,2.8,3.4,sbs_before,5/11/19,G,Up,Deanza
06:46:52,18.75,55.07,48.5,35.79,36.56,2.8,3.4,sbs_before,5/11/19,G,Up,Deanza
06:46:53,18.75,55.07,48.5,35.79,36.56,2.8,3.4,sbs_before,5/11/19,G,Up,Deanza
06:46:54,18.75,55.07,48.5,35.79,36.56,2.8,3.4,sbs_before,5/11/19,G,Up,Deanza
06:46:55,18.75,55.07,48.5,35.79,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:46:56,18.75,55.07,48.5,35.79,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:46:57,18.75,55.07,48.5,35.79,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:46:58,18.75,55.07,48.5,35.8,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:46:59,18.75,55.07,48.5,35.8,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:00,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:01,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:02,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:03,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:04,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:05,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:06,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:07,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:08,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:09,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:10,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:11,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:12,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:13,18.75,55.07,48.5,35.8,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:14,18.75,55.07,48.5,35.8,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:15,18.75,55.07,48.5,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:16,18.75,55.07,48.5,35.8,36.56,2.7,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:17,18.75,55.07,48.5,35.8,36.56,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:18,18.75,55.07,48.5,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:19,18.75,55.07,48.5,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:20,18.75,55.07,48.5,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:21,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:22,18.75,55.07,48.5,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:23,18.76,55.07,48.5,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:24,18.76,55.07,48.5,35.8,36.56,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:25,18.76,55.07,48.5,35.8,36.56,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:26,18.76,55.07,48.5,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:27,18.76,55.07,48.5,35.8,36.56,2.6,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:28,18.76,55.07,48.5,35.8,36.56,2.6,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:29,18.76,55.07,48.51,35.8,36.56,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:30,18.76,55.07,48.51,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:31,18.76,55.07,48.51,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:32,18.76,55.07,48.51,35.8,36.56,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:47:33,18.76,55.07,48.51,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:34,18.76,55.07,48.51,35.8,36.56,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:35,18.76,55.07,48.51,35.8,36.56,2.7,3.6,sbs_before,5/11/19,G,Up,Deanza
06:47:36,18.76,55.07,48.51,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:37,18.76,55.07,48.51,35.8,36.56,2.7,3.8,sbs_before,5/11/19,G,Up,Deanza
06:47:38,18.76,55.07,48.51,35.8,36.56,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:47:39,18.76,55.07,48.51,35.8,36.56,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:47:40,18.76,55.07,48.51,35.8,36.56,2.7,3.8,sbs_before,5/11/19,G,Up,Deanza
06:47:41,18.76,55.07,48.51,35.8,36.56,2.7,4,sbs_before,5/11/19,G,Up,Deanza
06:47:42,18.76,55.07,48.51,35.8,36.56,2.7,4,sbs_before,5/11/19,G,Up,Deanza
06:47:43,18.76,55.07,48.51,35.8,36.56,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:47:44,18.76,55.07,48.51,35.8,36.56,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:47:45,18.76,55.07,48.51,35.8,36.56,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:47:46,18.76,55.07,48.51,35.8,36.56,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:47:47,18.76,55.07,48.51,35.8,36.56,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:47:48,18.76,55.07,48.51,35.8,36.56,2.7,4,sbs_before,5/11/19,G,Up,Deanza
06:47:49,18.76,55.07,48.51,35.8,36.56,2.7,4.2,sbs_before,5/11/19,G,Up,Deanza
06:47:50,18.76,55.07,48.51,35.8,36.56,2.7,4.1,sbs_before,5/11/19,G,Up,Deanza
06:47:51,18.76,55.07,48.51,35.8,36.56,2.7,4.1,sbs_before,5/11/19,G,Up,Deanza
06:47:52,18.76,55.07,48.51,35.8,36.56,2.7,4,sbs_before,5/11/19,G,Up,Deanza
06:47:53,18.76,55.08,48.51,35.8,36.56,2.7,4.2,sbs_before,5/11/19,G,Up,Deanza
06:47:54,18.76,55.08,48.51,35.8,36.56,2.7,4.4,sbs_before,5/11/19,G,Up,Deanza
06:47:55,18.76,55.08,48.51,35.8,36.56,2.7,4.3,sbs_before,5/11/19,G,Up,Deanza
06:47:56,18.76,55.08,48.51,35.8,36.56,2.7,4.2,sbs_before,5/11/19,G,Up,Deanza
06:47:57,18.76,55.08,48.51,35.8,36.56,2.7,4.1,sbs_before,5/11/19,G,Up,Deanza
06:47:58,18.76,55.08,48.51,35.8,36.56,2.7,4.1,sbs_before,5/11/19,G,Up,Deanza
06:47:59,18.76,55.08,48.51,35.8,36.57,2.7,4.3,sbs_before,5/11/19,G,Up,Deanza
06:48:00,18.76,55.08,48.51,35.8,36.57,2.7,4.2,sbs_before,5/11/19,G,Up,Deanza
06:48:01,18.76,55.08,48.51,35.8,36.57,2.7,4.2,sbs_before,5/11/19,G,Up,Deanza
06:48:02,18.76,55.08,48.51,35.8,36.57,2.7,4.1,sbs_before,5/11/19,G,Up,Deanza
06:48:03,18.76,55.08,48.51,35.8,36.57,2.7,4.1,sbs_before,5/11/19,G,Up,Deanza
06:48:04,18.76,55.08,48.51,35.8,36.57,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:48:05,18.76,55.08,48.51,35.8,36.57,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:48:06,18.76,55.08,48.51,35.8,36.57,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:48:07,18.76,55.08,48.52,35.8,36.57,2.7,4,sbs_before,5/11/19,G,Up,Deanza
06:48:08,18.76,55.08,48.52,35.8,36.57,2.7,3.9,sbs_before,5/11/19,G,Up,Deanza
06:48:09,18.76,55.08,48.52,35.8,36.57,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:48:10,18.76,55.08,48.52,35.8,36.57,2.7,3.7,sbs_before,5/11/19,G,Up,Deanza
06:48:11,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:12,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:13,18.76,55.08,48.52,35.8,36.57,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:48:14,18.76,55.08,48.52,35.8,36.57,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:48:15,18.76,55.08,48.52,35.8,36.57,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:48:16,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:17,18.76,55.08,48.52,35.8,36.57,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:48:18,18.76,55.08,48.52,35.8,36.57,2.6,3.4,sbs_before,5/11/19,G,Up,Deanza
06:48:19,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:20,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:21,18.76,55.08,48.52,35.8,36.57,2.6,3.4,sbs_before,5/11/19,G,Up,Deanza
06:48:22,18.76,55.08,48.52,35.8,36.57,2.6,3.5,sbs_before,5/11/19,G,Up,Deanza
06:48:23,18.76,55.08,48.52,35.8,36.57,2.6,3.7,sbs_before,5/11/19,G,Up,Deanza
06:48:24,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:25,18.76,55.08,48.52,35.8,36.57,2.6,3.7,sbs_before,5/11/19,G,Up,Deanza
06:48:26,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:27,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:28,18.76,55.08,48.52,35.8,36.57,2.6,3.7,sbs_before,5/11/19,G,Up,Deanza
06:48:29,18.76,55.08,48.52,35.8,36.57,2.6,3.6,sbs_before,5/11/19,G,Up,Deanza
06:48:30,18.76,55.08,48.52,35.8,36.57,2.6,3.7,sbs_before,5/11/19,G,Up,Deanza
