Time,Temp_C,SpCond_mS_cm,Cond_mS_cm,TDS_g_L,Sal_ppt,Turbidity_NTU,Chl_ug_L,Experiment,Date,Sonde,Position,Site
10:15:34,18.41,56.19,49.12,36.53,37.4,8.4,3.1,sbs_before,6/5/19,G,Down,Morro Bay
10:15:36,18.41,56.2,49.12,36.53,37.4,8.5,3.1,sbs_before,6/5/19,G,Down,Morro Bay
10:15:37,18.41,56.2,49.12,36.53,37.4,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:38,18.41,56.2,49.13,36.53,37.4,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:39,18.41,56.2,49.13,36.53,37.4,8.7,2.9,sbs_before,6/5/19,G,Down,Morro Bay
10:15:40,18.41,56.2,49.13,36.53,37.4,8.7,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:15:41,18.41,56.2,49.13,36.53,37.41,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:42,18.41,56.2,49.13,36.53,37.41,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:44,18.41,56.2,49.13,36.53,37.41,8.6,3.1,sbs_before,6/5/19,G,Down,Morro Bay
10:15:45,18.41,56.21,49.13,36.53,37.41,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:46,18.41,56.2,49.13,36.53,37.41,8.6,3.2,sbs_before,6/5/19,G,Down,Morro Bay
10:15:47,18.42,56.2,49.14,36.53,37.41,8.6,3.1,sbs_before,6/5/19,G,Down,Morro Bay
10:15:48,18.42,56.2,49.14,36.53,37.41,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:15:49,18.42,56.2,49.14,36.53,37.41,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:50,18.42,56.2,49.14,36.53,37.4,8.6,3.1,sbs_before,6/5/19,G,Down,Morro Bay
10:15:52,18.42,56.2,49.14,36.53,37.4,8.6,2.8,sbs_before,6/5/19,G,Down,Morro Bay
10:15:53,18.42,56.2,49.14,36.53,37.4,8.6,3,sbs_before,6/5/19,G,Down,Morro Bay
10:15:54,18.42,56.2,49.14,36.53,37.4,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:15:55,18.42,56.2,49.14,36.53,37.41,8.6,2.6,sbs_before,6/5/19,G,Down,Morro Bay
10:15:56,18.42,56.2,49.14,36.53,37.4,8.7,2.4,sbs_before,6/5/19,G,Down,Morro Bay
10:15:57,18.42,56.2,49.14,36.53,37.41,8.7,2.4,sbs_before,6/5/19,G,Down,Morro Bay
10:15:58,18.42,56.2,49.14,36.53,37.41,8.7,2.3,sbs_before,6/5/19,G,Down,Morro Bay
10:16:00,18.42,56.2,49.14,36.53,37.41,8.7,2.4,sbs_before,6/5/19,G,Down,Morro Bay
10:16:01,18.43,56.2,49.15,36.53,37.41,8.7,2.3,sbs_before,6/5/19,G,Down,Morro Bay
10:16:02,18.43,56.2,49.15,36.53,37.41,8.6,2.4,sbs_before,6/5/19,G,Down,Morro Bay
10:16:03,18.43,56.2,49.15,36.53,37.41,8.6,2.4,sbs_before,6/5/19,G,Down,Morro Bay
10:16:04,18.43,56.2,49.15,36.53,37.4,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:05,18.43,56.2,49.15,36.53,37.4,8.6,2.6,sbs_before,6/5/19,G,Down,Morro Bay
10:16:06,18.43,56.2,49.15,36.53,37.4,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:08,18.43,56.2,49.15,36.53,37.4,8.6,2.9,sbs_before,6/5/19,G,Down,Morro Bay
10:16:09,18.43,56.2,49.15,36.53,37.41,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:10,18.42,56.21,49.15,36.54,37.41,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:11,18.42,56.22,49.15,36.54,37.41,8.6,2.8,sbs_before,6/5/19,G,Down,Morro Bay
10:16:12,18.41,56.22,49.14,36.54,37.42,8.6,2.6,sbs_before,6/5/19,G,Down,Morro Bay
10:16:13,18.4,56.23,49.14,36.55,37.42,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:14,18.4,56.23,49.14,36.55,37.42,8.6,2.8,sbs_before,6/5/19,G,Down,Morro Bay
10:16:16,18.4,56.23,49.14,36.55,37.43,8.6,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:17,18.4,56.23,49.14,36.55,37.43,8.5,2.6,sbs_before,6/5/19,G,Down,Morro Bay
10:16:18,18.4,56.23,49.14,36.55,37.42,8.5,2.7,sbs_before,6/5/19,G,Down,Morro Bay
10:16:19,18.4,56.23,49.14,36.55,37.42,8.5,2.4,sbs_before,6/5/19,G,Down,Morro Bay
10:16:20,18.4,56.23,49.14,36.55,37.42,8.5,2.3,sbs_before,6/5/19,G,Down,Morro Bay
10:16:21,18.4,56.22,49.14,36.55,37.42,8.5,2.2,sbs_before,6/5/19,G,Down,Morro Bay
10:16:22,18.4,56.22,49.14,36.55,37.42,8.5,2,sbs_before,6/5/19,G,Down,Morro Bay
