Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
15:12:00,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,3.6,H,20.93,52.12,48.07,33.88,34.37,0.9,2.4,19,19.2,288,33.3333333333333,950
15:12:01,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,3.6,H,20.93,52.12,48.07,33.88,34.37,0.9,2.7,19,19.2,288,25,712.5
15:12:02,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,3.8,H,20.93,52.13,48.07,33.88,34.37,0.9,2.7,19,19.2,288,28.9473684210526,825
15:12:03,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.9,H,20.93,52.13,48.07,33.88,34.37,0.9,2.7,19,19.2,288,30.7692307692308,876.923076923077
15:12:04,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,3.9,H,20.93,52.12,48.07,33.88,34.37,0.9,2.8,19,19.2,288,28.2051282051282,803.846153846154
15:12:05,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4,H,20.93,52.12,48.07,33.88,34.37,0.9,2.9,19,19.2,288,27.5,783.75
15:12:06,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.9,H,20.93,52.12,48.07,33.88,34.37,0.9,2.8,19,19.2,288,28.2051282051282,803.846153846154
15:12:07,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.9,H,20.93,52.12,48.07,33.88,34.37,0.9,2.7,19,19.2,288,30.7692307692308,876.923076923077
15:12:08,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4,H,20.93,52.12,48.07,33.88,34.36,0.9,2.9,19,19.2,288,27.5,783.75
15:12:09,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.2,H,20.93,52.12,48.07,33.88,34.36,0.9,2.8,19,19.2,288,33.3333333333333,950
15:12:10,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.2,H,20.93,52.12,48.06,33.88,34.36,0.9,3,19,19.2,288,28.5714285714286,814.285714285714
15:12:11,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4,H,20.93,52.12,48.06,33.88,34.36,0.9,3.1,19,19.2,288,22.5,641.25
15:12:12,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.9,H,20.93,52.12,48.06,33.88,34.36,0.9,3.2,19,19.2,288,17.9487179487179,511.538461538461
15:12:13,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.5,3.9,H,20.93,52.12,48.06,33.88,34.36,0.9,3.1,19,19.2,288,20.5128205128205,584.615384615385
15:12:14,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.5,3.9,H,20.93,52.12,48.06,33.87,34.36,0.9,2.9,19,19.2,288,25.6410256410257,730.769230769231
15:12:15,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.5,4,H,20.93,52.11,48.06,33.87,34.36,0.9,2.8,19,19.2,288,30,855
15:12:16,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.5,3.8,H,20.93,52.11,48.06,33.87,34.36,0.9,3,19,19.2,288,21.0526315789474,600
15:12:17,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.8,H,20.93,52.11,48.06,33.87,34.36,0.9,3.1,19,19.2,288,18.4210526315789,525
15:12:18,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.7,H,20.93,52.11,48.06,33.87,34.36,0.9,3.1,19,19.2,288,16.2162162162162,462.162162162162
15:12:19,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.9,H,20.93,52.11,48.06,33.87,34.36,0.9,2.9,19,19.2,288,25.6410256410257,730.769230769231
15:12:20,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.9,H,20.93,52.11,48.06,33.87,34.36,0.9,2.9,19,19.2,288,25.6410256410257,730.769230769231
15:12:21,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.3,H,20.93,52.11,48.06,33.87,34.36,0.9,3,19,19.2,288,30.2325581395349,861.627906976744
15:12:22,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.3,H,20.93,52.11,48.06,33.87,34.36,0.9,2.9,19,19.2,288,32.5581395348837,927.906976744186
15:12:23,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.3,H,20.93,52.11,48.06,33.87,34.36,0.9,2.9,19,19.2,288,32.5581395348837,927.906976744186
15:12:24,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.2,H,20.93,52.12,48.06,33.88,34.36,0.9,2.9,19,19.2,288,30.952380952381,882.142857142857
15:12:25,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.4,H,20.93,52.12,48.06,33.88,34.36,0.9,2.9,19,19.2,288,34.0909090909091,971.590909090909
15:12:26,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.4,H,20.93,52.12,48.06,33.88,34.36,0.9,3.2,19,19.2,288,27.2727272727273,777.272727272727
15:12:27,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,4.3,H,20.93,52.12,48.07,33.88,34.36,0.9,3.1,19,19.2,288,27.906976744186,795.348837209302
15:12:28,10/26/18,Deanza,Filtration,G,20.87,54.93,50.61,35.71,36.46,1.4,4.4,H,20.93,52.12,48.07,33.88,34.36,0.9,3.1,19,19.2,288,29.5454545454546,842.045454545455
15:12:29,10/26/18,Deanza,Filtration,G,20.87,54.93,50.6,35.71,36.46,1.4,4.5,H,20.93,52.12,48.07,33.88,34.36,0.9,3.1,19,19.2,288,31.1111111111111,886.666666666667
