Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
11:54:26,6/9/19,Shellmaker,Neg Control 1,G,22.53,54.24,51.68,35.26,35.92,7.8,1.8,H,22.03,54.73,51.62,35.57,36.29,5.9,2.1,40.75,7.8,144,-16.6666666666667,-1253.84615384615
11:54:27,6/9/19,Shellmaker,Neg Control 1,G,22.56,54.22,51.69,35.24,35.9,7.8,1.7,H,22.03,54.73,51.63,35.58,36.3,5.8,2.2,40.75,7.8,144,-29.4117647058824,-2212.66968325792
11:54:28,6/9/19,Shellmaker,Neg Control 1,G,22.57,54.21,51.7,35.24,35.9,7.8,1.8,H,22.03,54.73,51.63,35.58,36.3,5.8,2.3,40.75,7.8,144,-27.7777777777778,-2089.74358974359
11:54:29,6/9/19,Shellmaker,Neg Control 1,G,22.58,54.19,51.69,35.23,35.89,7.8,1.7,H,22.03,54.74,51.63,35.58,36.3,5.8,2.3,40.75,7.8,144,-35.2941176470588,-2655.2036199095
11:54:30,6/9/19,Shellmaker,Neg Control 1,G,22.6,54.18,51.7,35.22,35.88,7.8,1.8,H,22.04,54.74,51.64,35.58,36.3,5.7,2.2,40.75,7.8,144,-22.2222222222222,-1671.79487179487
11:54:31,6/9/19,Shellmaker,Neg Control 1,G,22.6,54.19,51.7,35.22,35.88,7.8,1.9,H,22.04,54.74,51.65,35.58,36.3,5.7,2.1,40.75,7.8,144,-10.5263157894737,-791.902834008098
11:54:33,6/9/19,Shellmaker,Neg Control 1,G,22.58,54.2,51.69,35.23,35.89,7.9,1.8,H,22.05,54.74,51.65,35.58,36.3,5.7,2,40.75,7.8,144,-11.1111111111111,-835.897435897436
11:54:34,6/9/19,Shellmaker,Neg Control 1,G,22.58,54.2,51.69,35.23,35.89,7.9,1.7,H,22.07,54.73,51.66,35.57,36.29,5.7,2.2,40.75,7.8,144,-29.4117647058824,-2212.66968325792
11:54:35,6/9/19,Shellmaker,Neg Control 1,G,22.54,54.22,51.68,35.24,35.91,7.9,1.8,H,22.1,54.71,51.67,35.56,36.27,5.7,2.2,40.75,7.8,144,-22.2222222222222,-1671.79487179487
11:54:36,6/9/19,Shellmaker,Neg Control 1,G,22.54,54.23,51.67,35.25,35.91,7.9,1.7,H,22.11,54.69,51.67,35.55,36.26,5.7,2.2,40.75,7.8,144,-29.4117647058824,-2212.66968325792
