Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
08:59:00,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.4,4.6,H,18.99,46.25,40.94,30.06,30.08,24.7,4.7,89,25.3,180,-2.17391304347827,-137.652517614711
08:59:01,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.4,4.8,H,18.99,46.25,40.94,30.06,30.08,24.7,4.8,89,25.3,180,0,0
08:59:02,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.4,4.9,H,18.99,46.25,40.94,30.06,30.08,24.7,4.8,89,25.3,180,2.04081632653062,129.224812454627
08:59:03,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,5,H,18.99,46.25,40.94,30.06,30.08,24.8,4.8,89,25.3,180,4,253.280632411067
08:59:04,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,4.8,H,18.99,46.25,40.94,30.06,30.08,24.9,4.9,89,25.3,180,-2.08333333333334,-131.916996047432
08:59:05,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,4.9,H,18.99,46.25,40.94,30.06,30.08,24.9,4.8,89,25.3,180,2.04081632653062,129.224812454627
08:59:06,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,4.7,H,18.99,46.25,40.94,30.06,30.08,24.9,4.7,89,25.3,180,0,0
08:59:07,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,4.6,H,18.99,46.25,40.94,30.06,30.08,24.9,4.5,89,25.3,180,2.17391304347825,137.65251761471
08:59:08,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.3,4.5,H,18.99,46.25,40.94,30.06,30.08,24.9,4.6,89,25.3,180,-2.22222222222221,-140.711462450592
08:59:09,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,4.7,H,18.99,46.25,40.94,30.06,30.08,25,4.3,89,25.3,180,8.51063829787235,538.894962576739
08:59:10,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.4,4.7,H,18.99,46.25,40.94,30.06,30.08,25,4.3,89,25.3,180,8.51063829787235,538.894962576739
08:59:11,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.3,4.6,H,18.99,46.25,40.94,30.06,30.08,24.9,4.1,89,25.3,180,10.8695652173913,688.262588073552
08:59:12,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.3,4.5,H,18.99,46.25,40.94,30.06,30.08,24.9,4.2,89,25.3,180,6.66666666666666,422.134387351778
08:59:13,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.3,4.8,H,18.99,46.25,40.95,30.06,30.08,25,4.5,89,25.3,180,6.25,395.750988142292
08:59:14,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.3,4.8,H,18.99,46.25,40.95,30.06,30.08,25,4.5,89,25.3,180,6.25,395.750988142292
08:59:15,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.3,4.6,H,18.99,46.25,40.95,30.06,30.08,25.1,4.6,89,25.3,180,0,0
08:59:16,9/10/18,San Rafael,Filtration,G,18.92,46.59,41.19,30.29,30.32,21.3,4.5,H,18.99,46.25,40.95,30.06,30.08,25.1,4.4,89,25.3,180,2.22222222222221,140.711462450592
08:59:17,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.3,4.4,H,18.99,46.25,40.95,30.06,30.08,25,4.4,89,25.3,180,0,0
08:59:18,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.3,4.4,H,18.99,46.25,40.95,30.06,30.08,25,4.5,89,25.3,180,-2.27272727272726,-143.90945023356
08:59:19,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.2,4.6,H,18.99,46.25,40.95,30.06,30.08,24.9,4.4,89,25.3,180,4.34782608695651,275.30503522942
08:59:20,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.2,4.8,H,18.99,46.25,40.95,30.06,30.08,24.9,4.4,89,25.3,180,8.33333333333332,527.667984189723
08:59:21,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.2,4.9,H,18.99,46.25,40.95,30.06,30.08,24.8,4.6,89,25.3,180,6.12244897959185,387.674437363879
08:59:22,9/10/18,San Rafael,Filtration,G,18.93,46.59,41.19,30.29,30.32,21.2,4.9,H,18.99,46.25,40.95,30.06,30.08,24.7,4.5,89,25.3,180,8.16326530612245,516.899249818505
