Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
11:11:09,4/15/19,Deanza,Filtration,G,19.39,54.8,48.92,35.62,36.36,3.1,0.9,H,19.5,55.42,49.6,36.02,36.82,3.3,1.3,23,16.4,252,-44.4444444444445,-1570.73170731707
11:11:11,4/15/19,Deanza,Filtration,G,19.39,54.8,48.92,35.62,36.36,3.1,0.9,H,19.5,55.42,49.6,36.02,36.82,3.3,1.3,23,16.4,252,-44.4444444444445,-1570.73170731707
11:11:12,4/15/19,Deanza,Filtration,G,19.38,54.8,48.92,35.62,36.36,3.1,0.9,H,19.5,55.42,49.6,36.02,36.82,3.2,1.3,23,16.4,252,-44.4444444444445,-1570.73170731707
11:11:14,4/15/19,Deanza,Filtration,G,19.38,54.8,48.92,35.62,36.36,3.1,1,H,19.51,55.42,49.6,36.02,36.82,3.2,1.1,23,16.4,252,-10,-353.414634146342
11:11:15,4/15/19,Deanza,Filtration,G,19.39,54.79,48.92,35.62,36.36,3.1,0.9,H,19.51,55.42,49.61,36.03,36.83,3.2,1,23,16.4,252,-11.1111111111111,-392.682926829268
11:11:16,4/15/19,Deanza,Filtration,G,19.39,54.79,48.92,35.62,36.36,3.1,0.8,H,19.51,55.43,49.62,36.03,36.83,3.3,1.4,23,16.4,252,-75,-2650.60975609756
11:11:17,4/15/19,Deanza,Filtration,G,19.39,54.79,48.92,35.62,36.36,3.1,0.6,H,19.51,55.43,49.62,36.03,36.83,3.2,1.3,23,16.4,252,-116.666666666667,-4123.17073170732
11:11:18,4/15/19,Deanza,Filtration,G,19.39,54.79,48.93,35.62,36.36,3.1,0.7,H,19.51,55.43,49.62,36.03,36.83,3.2,1.5,23,16.4,252,-114.285714285714,-4039.0243902439
11:11:19,4/15/19,Deanza,Filtration,G,19.4,54.8,48.93,35.62,36.36,3.1,0.8,H,19.51,55.43,49.62,36.03,36.83,3.2,1.5,23,16.4,252,-87.5,-3092.37804878049
11:11:20,4/15/19,Deanza,Filtration,G,19.4,54.8,48.93,35.62,36.36,3.1,0.7,H,19.51,55.43,49.62,36.03,36.83,3.2,1.6,23,16.4,252,-128.571428571429,-4543.90243902439
11:11:21,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,0.8,H,19.52,55.42,49.62,36.03,36.83,3.2,1.3,23,16.4,252,-62.5,-2208.84146341463
11:11:22,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,0.8,H,19.52,55.42,49.62,36.03,36.83,3.2,1.3,23,16.4,252,-62.5,-2208.84146341463
11:11:23,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,0.8,H,19.52,55.42,49.62,36.02,36.83,3.2,1.2,23,16.4,252,-50,-1767.07317073171
11:11:24,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,1,H,19.52,55.42,49.62,36.02,36.82,3.2,1,23,16.4,252,0,0
11:11:25,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,0.8,H,19.51,55.42,49.62,36.02,36.82,3.2,1.2,23,16.4,252,-50,-1767.07317073171
11:11:26,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,1,H,19.51,55.42,49.61,36.02,36.82,3.2,1.3,23,16.4,252,-30,-1060.24390243902
11:11:27,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,1,H,19.52,55.42,49.61,36.02,36.82,3.2,1.3,23,16.4,252,-30,-1060.24390243902
11:11:28,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,1.3,H,19.52,55.42,49.61,36.02,36.82,3.2,1.5,23,16.4,252,-15.3846153846154,-543.714821763602
11:11:29,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,1.3,H,19.52,55.42,49.62,36.02,36.82,3.2,1.3,23,16.4,252,0,0
11:11:30,4/15/19,Deanza,Filtration,G,19.4,54.8,48.94,35.62,36.36,3.1,1.2,H,19.52,55.42,49.62,36.02,36.82,3.2,1.3,23,16.4,252,-8.33333333333334,-294.512195121952
11:11:31,4/15/19,Deanza,Filtration,G,19.4,54.8,48.95,35.62,36.36,3.1,0.9,H,19.52,55.42,49.62,36.02,36.82,3.2,1.4,23,16.4,252,-55.5555555555556,-1963.41463414634
11:11:32,4/15/19,Deanza,Filtration,G,19.4,54.8,48.95,35.62,36.36,3.1,0.9,H,19.52,55.42,49.62,36.02,36.83,3.2,1.5,23,16.4,252,-66.6666666666667,-2356.09756097561
11:11:33,4/15/19,Deanza,Filtration,G,19.4,54.8,48.95,35.62,36.36,3.1,1,H,19.52,55.42,49.62,36.02,36.82,3.2,1.5,23,16.4,252,-50,-1767.07317073171
11:11:34,4/15/19,Deanza,Filtration,G,19.4,54.8,48.95,35.62,36.36,3.1,1.1,H,19.52,55.42,49.62,36.02,36.82,3.2,1.6,23,16.4,252,-45.4545454545455,-1606.43015521064
11:11:35,4/15/19,Deanza,Filtration,G,19.4,54.8,48.95,35.62,36.36,3.1,1.1,H,19.52,55.42,49.62,36.02,36.82,3.2,1.6,23,16.4,252,-45.4545454545455,-1606.43015521064
11:11:36,4/15/19,Deanza,Filtration,G,19.41,54.8,48.95,35.62,36.36,3.1,1.4,H,19.52,55.42,49.62,36.02,36.82,3.2,1.6,23,16.4,252,-14.2857142857143,-504.878048780488
11:11:37,4/15/19,Deanza,Filtration,G,19.41,54.8,48.95,35.62,36.36,3.1,1.3,H,19.52,55.42,49.62,36.02,36.82,3.2,1.7,23,16.4,252,-30.7692307692308,-1087.4296435272
11:11:38,4/15/19,Deanza,Filtration,G,19.41,54.8,48.95,35.62,36.36,3.1,1.4,H,19.52,55.42,49.63,36.03,36.83,3.2,1.6,23,16.4,252,-14.2857142857143,-504.878048780488
11:11:39,4/15/19,Deanza,Filtration,G,19.41,54.8,48.95,35.62,36.36,3.1,1.2,H,19.52,55.43,49.63,36.03,36.83,3.2,1.4,23,16.4,252,-16.6666666666667,-589.024390243902
11:11:40,4/15/19,Deanza,Filtration,G,19.41,54.8,48.95,35.62,36.36,3.1,1.3,H,19.52,55.43,49.64,36.03,36.83,3.2,1.5,23,16.4,252,-15.3846153846154,-543.714821763602
11:11:41,4/15/19,Deanza,Filtration,G,19.41,54.8,48.96,35.62,36.36,3.1,1.2,H,19.53,55.43,49.64,36.03,36.83,3.2,1.3,23,16.4,252,-8.33333333333334,-294.512195121952
