Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
11:56:00,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,3.8,G,24.57,46.07,45.69,29.95,29.88,26.6,4.2,72.5,21,108,-10.5263157894737,-392.481203007519
11:56:01,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,3.8,G,24.57,46.07,45.69,29.95,29.88,26.6,4.2,72.5,21,108,-10.5263157894737,-392.481203007519
11:56:02,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,3.8,G,24.57,46.07,45.69,29.95,29.88,26.6,4.2,72.5,21,108,-10.5263157894737,-392.481203007519
11:56:03,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,3.8,G,24.57,46.07,45.69,29.95,29.88,26.7,4.3,72.5,21,108,-13.1578947368421,-490.601503759399
11:56:04,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.3,3.9,G,24.57,46.07,45.69,29.95,29.88,26.7,4.3,72.5,21,108,-10.2564102564103,-382.417582417582
11:56:05,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.6,G,24.57,46.07,45.69,29.95,29.88,26.7,4.5,72.5,21,108,-25,-932.142857142857
11:56:06,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.6,G,24.56,46.07,45.69,29.95,29.88,26.9,4.3,72.5,21,108,-19.4444444444444,-725
11:56:07,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.6,G,24.56,46.07,45.69,29.95,29.88,26.8,4.4,72.5,21,108,-22.2222222222222,-828.571428571429
11:56:08,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.5,G,24.56,46.07,45.69,29.95,29.88,26.9,4.3,72.5,21,108,-22.8571428571429,-852.244897959183
11:56:09,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.3,3.4,G,24.56,46.07,45.69,29.95,29.88,26.9,4.3,72.5,21,108,-26.4705882352941,-986.974789915966
11:56:10,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.3,3.4,G,24.56,46.07,45.69,29.95,29.88,27,4.5,72.5,21,108,-32.3529411764706,-1206.3025210084
11:56:11,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.5,G,24.56,46.07,45.69,29.95,29.88,27,4.5,72.5,21,108,-28.5714285714286,-1065.30612244898
11:56:12,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.6,G,24.56,46.07,45.69,29.95,29.88,27.1,4.6,72.5,21,108,-27.7777777777778,-1035.71428571429
11:56:13,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.1,3.7,G,24.56,46.07,45.69,29.95,29.88,27.1,4.6,72.5,21,108,-24.3243243243243,-906.949806949806
11:56:14,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.1,3.7,G,24.56,46.07,45.69,29.95,29.88,27.2,4.4,72.5,21,108,-18.9189189189189,-705.405405405406
11:56:15,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.2,4.1,G,24.56,46.07,45.69,29.95,29.88,27.3,4.3,72.5,21,108,-4.87804878048781,-181.881533101046
11:56:16,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.2,4.2,G,24.56,46.07,45.69,29.95,29.88,27.3,4.3,72.5,21,108,-2.38095238095237,-88.7755102040813
11:56:17,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.9,G,24.56,46.07,45.69,29.95,29.88,27.4,4.3,72.5,21,108,-10.2564102564103,-382.417582417582
11:56:18,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.1,4,G,24.56,46.07,45.69,29.95,29.88,27.4,4.3,72.5,21,108,-7.5,-279.642857142857
11:56:19,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.1,3.6,G,24.56,46.07,45.69,29.95,29.88,27.5,4.3,72.5,21,108,-19.4444444444444,-725
11:56:20,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.1,3.6,G,24.56,46.07,45.69,29.95,29.88,27.5,4.3,72.5,21,108,-19.4444444444444,-725
11:56:21,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24,3.5,G,24.56,46.07,45.69,29.95,29.88,27.5,4.4,72.5,21,108,-25.7142857142857,-958.775510204082
11:56:22,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24,3.7,G,24.57,46.07,45.69,29.95,29.88,27.5,4.3,72.5,21,108,-16.2162162162162,-604.633204633204
11:56:23,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24,3.8,G,24.57,46.07,45.69,29.95,29.88,27.5,4.2,72.5,21,108,-10.5263157894737,-392.481203007519
11:56:24,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24,3.7,G,24.57,46.07,45.69,29.95,29.88,27.5,3.9,72.5,21,108,-5.4054054054054,-201.544401544401
11:56:25,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,23.9,3.7,G,24.57,46.07,45.69,29.95,29.88,27.5,4,72.5,21,108,-8.1081081081081,-302.316602316602
11:56:26,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,23.9,3.6,G,24.57,46.07,45.69,29.95,29.88,27.5,4.1,72.5,21,108,-13.8888888888889,-517.857142857142
