Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
06:03:00,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.5,2.94178019981835,H,19.19,56.56,50.28,36.76,37.67,2,3.25821980018165,47.5,12.8,423,-10.7567383988391,-1688.51379905215
06:03:01,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,3.04178019981835,H,19.19,56.56,50.28,36.76,37.67,2,3.05821980018165,47.5,12.8,423,-0.540459838757844,-84.8374164862655
06:03:02,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,3.04178019981835,H,19.19,56.56,50.28,36.76,37.67,2,3.05821980018165,47.5,12.8,423,-0.540459838757844,-84.8374164862655
06:03:03,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.94178019981835,H,19.19,56.56,50.28,36.76,37.67,2,2.95821980018165,47.5,12.8,423,-0.558831702121097,-87.7212966786573
06:03:04,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.84178019981835,H,19.19,56.56,50.28,36.76,37.67,2,2.85821980018165,47.5,12.8,423,-0.578496548197383,-90.8081398019993
06:03:05,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.74178019981835,H,19.19,56.56,50.29,36.76,37.67,2,2.95821980018165,47.5,12.8,423,-7.89412661079272,-1239.16202286994
06:03:08,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.74178019981835,H,19.19,56.56,50.29,36.76,37.67,2,3.05821980018165,47.5,12.8,423,-11.5413919899294,-1811.6829574817
06:03:09,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.74178019981835,H,19.19,56.56,50.29,36.76,37.67,2,2.85821980018165,47.5,12.8,423,-4.246861231656,-666.64108825819
06:03:10,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.54178019981835,H,19.19,56.56,50.29,36.76,37.67,2,2.85821980018165,47.5,12.8,423,-12.4495265320708,-1954.235248794
06:03:11,6/9/19,Deanza,Neg Control 1,G,19.18,55.86,49.65,36.31,37.15,1.4,2.54178019981835,H,19.19,56.56,50.29,36.76,37.67,2,2.95821980018165,47.5,12.8,423,-16.3837770234054,-2571.80499877166
