Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
14:50:00,10/25/18,Deanza,Filtration,H,21,51.7,47.74,33.6,34.05,1.7,3.19548505572442,G,21.22,54.91,50.94,35.69,36.43,12.3,3.80451494427558,17.5,19.2,234,-19.0590748487509,-406.494330758514
14:50:01,10/25/18,Deanza,Filtration,H,21,51.7,47.74,33.6,34.05,1.7,3.09548505572442,G,21.19,54.9,50.9,35.68,36.43,12,3.60451494427558,17.5,19.2,234,-16.4442689719929,-350.725424168285
14:50:02,10/25/18,Deanza,Filtration,H,21,51.7,47.75,33.6,34.05,1.7,3.29548505572442,G,21.18,54.9,50.89,35.68,36.43,11.9,3.60451494427558,17.5,19.2,234,-9.37737186865302,-200.001759386115
14:50:03,10/25/18,Deanza,Filtration,H,21,51.7,47.75,33.6,34.05,1.7,3.29548505572442,G,21.17,54.9,50.89,35.68,36.43,11.9,3.60451494427558,17.5,19.2,234,-9.37737186865302,-200.001759386115
14:50:04,10/25/18,Deanza,Filtration,H,21,51.7,47.75,33.6,34.05,1.7,3.39548505572442,G,21.14,54.9,50.86,35.68,36.43,11.7,3.50451494427558,17.5,19.2,234,-3.21102542823306,-68.4851517115333
14:50:05,10/25/18,Deanza,Filtration,H,21,51.7,47.75,33.6,34.05,1.7,3.29548505572442,G,21.14,54.9,50.85,35.68,36.43,11.5,3.60451494427558,17.5,19.2,234,-9.37737186865302,-200.001759386115
14:51:14,10/25/18,Deanza,Filtration,H,21.03,51.67,47.75,33.58,34.03,1.8,2.99548505572442,G,21.06,54.88,50.75,35.67,36.41,2.8,2.90451494427558,17.5,19.2,234,3.0369075377288,64.7715435781221
14:51:16,10/25/18,Deanza,Filtration,H,21.03,51.67,47.75,33.59,34.03,1.8,3.19548505572442,G,21.06,54.88,50.75,35.67,36.41,2.8,3.10451494427558,17.5,19.2,234,2.84683263612424,60.7176023173372
14:51:17,10/25/18,Deanza,Filtration,H,21.03,51.67,47.76,33.59,34.03,1.8,2.99548505572442,G,21.06,54.88,50.75,35.67,36.41,2.8,3.10451494427558,17.5,19.2,234,-3.63980746099223,-77.630268503975
14:51:18,10/25/18,Deanza,Filtration,H,21.03,51.67,47.76,33.59,34.03,1.8,2.99548505572442,G,21.06,54.88,50.75,35.67,36.41,2.8,3.00451494427558,17.5,19.2,234,-0.301449961631716,-6.42936246292644
14:51:20,10/25/18,Deanza,Filtration,H,21.03,51.68,47.76,33.59,34.04,1.9,3.09548505572442,G,21.06,54.87,50.74,35.67,36.41,2.8,3.20451494427558,17.5,19.2,234,-3.52222306321715,-75.1224137701782
14:51:21,10/25/18,Deanza,Filtration,H,21.03,51.68,47.76,33.59,34.04,1.9,2.99548505572442,G,21.06,54.87,50.74,35.67,36.41,2.8,3.10451494427558,17.5,19.2,234,-3.63980746099223,-77.630268503975
14:51:22,10/25/18,Deanza,Filtration,H,21.03,51.68,47.76,33.59,34.04,1.9,3.29548505572442,G,21.05,54.87,50.74,35.67,36.41,2.8,3.00451494427558,17.5,19.2,234,8.82935611992552,188.313610995286
14:51:23,10/25/18,Deanza,Filtration,H,21.03,51.68,47.76,33.59,34.04,1.8,3.29548505572442,G,21.05,54.87,50.73,35.66,36.41,2.7,3.10451494427558,17.5,19.2,234,5.79490145516244,123.594382598386
