Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
09:28:00,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,3.8,G,19.32,50.14,44.7,32.59,32.92,3.4,4.3,26.25,8.6,144,-13.1578947368421,-578.335373317014
09:28:01,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,3.9,G,19.31,50.15,44.7,32.6,32.92,3.4,4.4,26.25,8.6,144,-12.8205128205128,-563.506261180681
09:28:02,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,3.7,G,19.31,50.15,44.7,32.59,32.92,3.4,4.4,26.25,8.6,144,-18.9189189189189,-831.552482715274
09:28:05,5/22/19,Shellmaker,Filtration,H,19.41,50.53,45.14,32.85,33.2,3.9,3.5,G,19.32,50.14,44.7,32.59,32.91,3.4,4.2,26.25,8.6,144,-20,-879.069767441861
09:28:06,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.2,3.9,3.4,G,19.32,50.15,44.7,32.59,32.92,3.4,4.2,26.25,8.6,144,-23.5294117647059,-1034.19972640219
09:28:07,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.2,3.9,3.7,G,19.32,50.15,44.71,32.6,32.92,3.4,4.1,26.25,8.6,144,-10.8108108108108,-475.17284726587
09:28:08,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.21,3.9,3.9,G,19.32,50.15,44.71,32.6,32.92,3.4,4,26.25,8.6,144,-2.56410256410257,-112.701252236136
09:28:09,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.21,3.9,3.6,G,19.32,50.15,44.71,32.6,32.92,3.4,4.1,26.25,8.6,144,-13.8888888888889,-610.465116279069
09:28:10,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.21,3.9,3.5,G,19.32,50.15,44.71,32.6,32.92,3.4,4.1,26.25,8.6,144,-17.1428571428571,-753.488372093023
09:28:13,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.15,32.85,33.21,3.9,3.5,G,19.32,50.15,44.71,32.6,32.92,3.4,4.1,26.25,8.6,144,-17.1428571428571,-753.488372093023
09:28:14,5/22/19,Shellmaker,Filtration,H,19.42,50.54,45.15,32.85,33.21,3.9,3.2,G,19.33,50.15,44.72,32.6,32.92,3.4,4,26.25,8.6,144,-25,-1098.83720930233
09:28:15,5/22/19,Shellmaker,Filtration,H,19.42,50.54,45.15,32.85,33.21,3.9,3.4,G,19.33,50.16,44.72,32.6,32.93,3.4,4.1,26.25,8.6,144,-20.5882352941176,-904.924760601915
09:28:16,5/22/19,Shellmaker,Filtration,H,19.42,50.54,45.15,32.85,33.21,3.9,3.4,G,19.33,50.16,44.73,32.61,32.93,3.4,4.2,26.25,8.6,144,-23.5294117647059,-1034.19972640219
09:28:17,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.85,33.21,3.9,3.6,G,19.32,50.17,44.73,32.61,32.94,3.4,3.9,26.25,8.6,144,-8.33333333333333,-366.279069767442
09:28:18,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.85,33.21,3.9,3.4,G,19.31,50.19,44.74,32.62,32.95,3.4,3.8,26.25,8.6,144,-11.7647058823529,-517.099863201094
09:28:21,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.86,33.22,3.9,2.8,G,19.3,50.21,44.74,32.64,32.97,3.4,4,26.25,8.6,144,-42.8571428571429,-1883.72093023256
09:28:22,5/22/19,Shellmaker,Filtration,H,19.41,50.57,45.17,32.87,33.23,3.9,3.4,G,19.29,50.23,44.75,32.65,32.97,3.4,4.1,26.25,8.6,144,-20.5882352941176,-904.924760601915
09:28:23,5/22/19,Shellmaker,Filtration,H,19.41,50.57,45.17,32.87,33.23,3.9,3.4,G,19.29,50.24,44.76,32.66,32.98,3.4,4.1,26.25,8.6,144,-20.5882352941176,-904.924760601915
09:28:24,5/22/19,Shellmaker,Filtration,H,19.41,50.57,45.18,32.87,33.23,3.9,3.2,G,19.28,50.24,44.76,32.66,32.99,3.4,4,26.25,8.6,144,-25,-1098.83720930233
09:28:25,5/22/19,Shellmaker,Filtration,H,19.41,50.58,45.18,32.87,33.23,3.9,2.8,G,19.28,50.25,44.76,32.66,32.99,3.4,3.9,26.25,8.6,144,-39.2857142857143,-1726.74418604651
