Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
04:22:30,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7,H,18.65,52.31,45.96,34,34.51,3.2,7.1,22.5,15.7,216,-1.42857142857142,-44.2220200181982
04:22:31,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7,H,18.65,52.31,45.96,34,34.51,3.2,7.2,22.5,15.7,216,-2.85714285714286,-88.4440400363968
04:22:32,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.2,H,18.65,52.31,45.96,34,34.51,3.2,7.2,22.5,15.7,216,0,0
04:22:34,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.5,H,18.65,52.31,45.96,34,34.51,3.2,7.2,22.5,15.7,216,4,123.821656050955
04:22:36,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.4,H,18.65,52.31,45.96,34,34.51,3.2,7.4,22.5,15.7,216,0,0
04:22:37,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.5,H,18.65,52.31,45.96,34,34.51,3.2,7.3,22.5,15.7,216,2.66666666666667,82.547770700637
04:22:38,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.3,H,18.65,52.31,45.96,34,34.51,3.2,7.3,22.5,15.7,216,0,0
04:22:39,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.4,H,18.65,52.31,45.96,34,34.51,3.2,6.9,22.5,15.7,216,6.75675675675676,209.158202788776
04:22:40,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.4,H,18.65,52.31,45.96,34,34.51,3.2,6.9,22.5,15.7,216,6.75675675675676,209.158202788776
04:22:42,5/22/19,Deanza,Filtration,G,18.61,51.62,45.32,33.55,34,2.9,7.4,H,18.65,52.31,45.96,34,34.51,3.3,6.9,22.5,15.7,216,6.75675675675676,209.158202788776
