Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
15:12:00,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,2.94168750993925,H,20.93,52.12,48.07,33.88,34.37,0.9,3.05831249006075,19,19.2,288,-3.96456046835189,-112.989973348029
15:12:01,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,2.94168750993925,H,20.93,52.12,48.07,33.88,34.37,0.9,3.35831249006075,19,19.2,288,-14.1627884917695,-403.639472015431
15:12:02,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,3.14168750993925,H,20.93,52.13,48.07,33.88,34.37,0.9,3.35831249006075,19,19.2,288,-6.89517908564009,-196.512603940743
15:12:03,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.24168750993925,H,20.93,52.13,48.07,33.88,34.37,0.9,3.35831249006075,19,19.2,288,-3.59766262984686,-102.533384950635
15:12:04,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.3,3.24168750993925,H,20.93,52.12,48.07,33.88,34.37,0.9,3.45831249006075,19,19.2,288,-6.68247569999604,-190.450557449887
15:12:05,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.34168750993925,H,20.93,52.12,48.07,33.88,34.37,0.9,3.55831249006075,19,19.2,288,-6.48250261214387,-184.7513244461
15:12:06,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.24168750993925,H,20.93,52.12,48.07,33.88,34.37,0.9,3.45831249006075,19,19.2,288,-6.68247569999604,-190.450557449887
15:12:07,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.24168750993925,H,20.93,52.12,48.07,33.88,34.37,0.9,3.35831249006075,19,19.2,288,-3.59766262984686,-102.533384950635
15:12:08,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.34168750993925,H,20.93,52.12,48.07,33.88,34.36,0.9,3.55831249006075,19,19.2,288,-6.48250261214387,-184.7513244461
15:12:09,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.54168750993925,H,20.93,52.12,48.07,33.88,34.36,0.9,3.45831249006075,19,19.2,288,2.35410435405502,67.091974090568
15:12:10,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.54168750993925,H,20.93,52.12,48.06,33.88,34.36,0.9,3.65831249006075,19,19.2,288,-3.29292123582913,-93.8482552211302
15:12:11,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.34168750993925,H,20.93,52.12,48.06,33.88,34.36,0.9,3.75831249006075,19,19.2,288,-12.4675026878582,-355.323826603958
15:12:12,10/26/18,Deanza,Filtration,G,20.87,54.94,50.61,35.71,36.46,1.4,3.24168750993925,H,20.93,52.12,48.06,33.88,34.36,0.9,3.85831249006075,19,19.2,288,-19.0217279805928,-542.119247446896
