Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
11:36:30,5/10/19,Shellmaker,Filtration,H,19.78,55.6,50.05,36.14,36.96,4.3,3.36151500139176,G,19.75,54.91,49.4,35.69,36.44,3.3,3.53848499860824,38.5,13,216,-5.26459043446791,-336.771800407962
11:36:32,5/10/19,Shellmaker,Filtration,H,19.77,55.6,50.05,36.14,36.96,4.3,3.36151500139176,G,19.75,54.91,49.4,35.69,36.44,3.3,3.53848499860824,38.5,13,216,-5.26459043446791,-336.771800407962
11:36:33,5/10/19,Shellmaker,Filtration,H,19.77,55.6,50.05,36.14,36.96,4.2,3.46151500139176,G,19.75,54.91,49.4,35.69,36.44,3.2,3.83848499860824,38.5,13,216,-10.8903181718094,-696.645276282821
11:36:34,5/10/19,Shellmaker,Filtration,H,19.77,55.6,50.05,36.14,36.96,4.2,3.36151500139176,G,19.75,54.91,49.4,35.69,36.44,3.2,3.83848499860824,38.5,13,216,-14.1891378446622,-907.668233201619
11:36:35,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.05,36.14,36.96,4.2,3.46151500139176,G,19.75,54.91,49.4,35.69,36.44,3.2,3.83848499860824,38.5,13,216,-10.8903181718094,-696.645276282821
11:36:36,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.05,36.14,36.96,4.2,3.36151500139176,G,19.75,54.91,49.4,35.69,36.44,3.2,3.83848499860824,38.5,13,216,-14.1891378446622,-907.668233201619
11:36:37,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.05,36.14,36.96,4.2,3.46151500139176,G,19.75,54.91,49.4,35.69,36.44,3.2,3.73848499860824,38.5,13,216,-8.00140970370239,-511.844023815301
11:36:38,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.05,36.14,36.96,4.2,3.56151500139176,G,19.75,54.91,49.4,35.69,36.44,3.3,3.53848499860824,38.5,13,216,0.646635007139537,41.3647439951722
11:36:40,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.05,36.14,36.96,4.2,3.46151500139176,G,19.75,54.91,49.4,35.69,36.44,3.3,3.63848499860824,38.5,13,216,-5.11250123559541,-327.042771347781
11:36:41,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.05,36.14,36.96,4.3,3.56151500139176,G,19.75,54.91,49.4,35.69,36.44,3.2,3.73848499860824,38.5,13,216,-4.96895273913822,-317.860084451334
11:36:42,5/10/19,Shellmaker,Filtration,H,19.77,55.6,50.05,36.14,36.96,4.3,3.86151500139176,G,19.75,54.9,49.4,35.69,36.44,3.2,3.83848499860824,38.5,13,216,0.596398117713522,38.1511288223511
11:36:43,5/10/19,Shellmaker,Filtration,H,19.77,55.6,50.05,36.14,36.96,4.3,3.86151500139176,G,19.75,54.91,49.4,35.69,36.44,3.3,3.93848499860824,38.5,13,216,-1.9932590495889,-127.50724812601
11:36:44,5/10/19,Shellmaker,Filtration,H,19.77,55.61,50.06,36.14,36.96,4.3,3.86151500139176,G,19.75,54.91,49.4,35.69,36.44,3.3,3.93848499860824,38.5,13,216,-1.9932590495889,-127.50724812601
