Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
12:34:40,5/11/19,Shellmaker,Filtration,H,22.21,54.79,51.88,35.62,36.34,6.1,3,G,21.14,54.38,50.37,35.35,36.04,3.8,1.4,32.5,12.2,144,53.3333333333333,2045.90163934426
12:34:41,5/11/19,Shellmaker,Filtration,H,22.19,54.79,51.85,35.61,36.33,6.1,3,G,21.14,54.38,50.37,35.34,36.04,3.8,1.5,32.5,12.2,144,50,1918.03278688525
12:34:42,5/11/19,Shellmaker,Filtration,H,22.17,54.8,51.84,35.62,36.34,6.1,3.1,G,21.16,54.37,50.38,35.34,36.03,3.8,1.3,32.5,12.2,144,58.0645161290323,2227.39291380222
12:34:43,5/11/19,Shellmaker,Filtration,H,22.17,54.81,51.84,35.63,36.35,6.1,2.8,G,21.16,54.37,50.38,35.34,36.03,3.8,1.3,32.5,12.2,144,53.5714285714286,2055.03512880562
12:34:44,5/11/19,Shellmaker,Filtration,H,22.16,54.81,51.84,35.63,36.35,6.1,3.1,G,21.16,54.37,50.38,35.34,36.03,3.8,1.3,32.5,12.2,144,58.0645161290323,2227.39291380222
12:34:45,5/11/19,Shellmaker,Filtration,H,22.15,54.79,51.8,35.61,36.33,6.1,3,G,21.15,54.36,50.37,35.34,36.03,3.8,1.2,32.5,12.2,144,60,2301.6393442623
12:34:46,5/11/19,Shellmaker,Filtration,H,22.14,54.78,51.78,35.61,36.33,6.1,2.9,G,21.14,54.36,50.36,35.34,36.03,3.7,1.3,32.5,12.2,144,55.1724137931035,2116.44997173544
12:34:48,5/11/19,Shellmaker,Filtration,H,22.1,54.77,51.74,35.6,36.32,6.1,2.6,G,21.12,54.36,50.33,35.33,36.03,3.7,1.2,32.5,12.2,144,53.8461538461539,2065.5737704918
12:34:49,5/11/19,Shellmaker,Filtration,H,22.06,54.76,51.68,35.6,36.32,6.1,2.6,G,21.12,54.36,50.33,35.33,36.03,3.7,1.3,32.5,12.2,144,50,1918.03278688525
12:34:50,5/11/19,Shellmaker,Filtration,H,22.02,54.77,51.65,35.6,36.32,6.1,2.8,G,21.11,54.36,50.32,35.33,36.03,3.8,1.1,32.5,12.2,144,60.7142857142857,2329.03981264637
