Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
10:59:00,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.15,35.82,6.9,3.2,H,20,55,49.75,35.75,36.51,5.3,2.7,26.25,8.6,144,15.625,686.773255813954
10:59:01,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.15,35.82,6.8,3.2,H,20.01,55,49.75,35.75,36.51,5.3,2.7,26.25,8.6,144,15.625,686.773255813954
10:59:02,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.7,3.4,H,20.01,55,49.75,35.75,36.51,5.3,2.5,26.25,8.6,144,26.4705882352941,1163.47469220246
10:59:03,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.7,3.3,H,20.01,55,49.75,35.75,36.51,5.3,2.6,26.25,8.6,144,21.2121212121212,932.346723044397
10:59:05,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.5,3.4,H,20.01,55,49.75,35.75,36.51,5.3,2.5,26.25,8.6,144,26.4705882352941,1163.47469220246
10:59:06,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.5,3.4,H,20.01,54.99,49.75,35.75,36.5,5.2,2.4,26.25,8.6,144,29.4117647058824,1292.74965800274
10:59:08,6/8/19,Shellmaker,Filtration,G,20.18,54.07,49.1,35.15,35.82,6.5,3.4,H,20.01,54.99,49.75,35.74,36.5,5.2,2.7,26.25,8.6,144,20.5882352941176,904.924760601915
10:59:09,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.14,35.81,6.4,2.9,H,20.01,54.99,49.75,35.75,36.5,5.1,2.7,26.25,8.6,144,6.89655172413792,303.127506014434
10:59:10,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.14,35.81,6.4,2.8,H,20,55,49.75,35.75,36.51,5.1,2.6,26.25,8.6,144,7.14285714285713,313.953488372093
10:59:11,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.14,35.81,6.4,3,H,20,55,49.75,35.75,36.51,5.1,2.5,26.25,8.6,144,16.6666666666667,732.558139534884
10:59:13,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.14,35.81,6.3,3.2,H,19.99,55.02,49.75,35.76,36.52,5.1,2.6,26.25,8.6,144,18.75,824.127906976745
10:59:14,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.14,35.81,6.2,3.2,H,19.98,55.03,49.75,35.77,36.53,5.1,2.8,26.25,8.6,144,12.5,549.418604651163
10:59:16,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.15,35.82,6.2,3.3,H,19.99,55.03,49.76,35.77,36.53,5.1,2.7,26.25,8.6,144,18.1818181818182,799.154334038055
10:59:17,6/8/19,Shellmaker,Filtration,G,20.19,54.07,49.1,35.15,35.82,6.2,3.2,H,19.99,55.02,49.76,35.77,36.53,5.1,2.9,26.25,8.6,144,9.37500000000001,412.063953488373
10:59:18,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.1,3.2,H,19.98,55.03,49.75,35.77,36.53,5.1,2.7,26.25,8.6,144,15.625,686.773255813954
10:59:19,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.1,3.4,H,19.98,55.03,49.75,35.77,36.53,5.1,2.6,26.25,8.6,144,23.5294117647059,1034.19972640219
10:59:21,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.1,3.5,H,19.98,55.03,49.75,35.77,36.53,5.1,2.6,26.25,8.6,144,25.7142857142857,1130.23255813954
10:59:22,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6.1,3.5,H,19.99,55.02,49.76,35.76,36.52,5.1,2.5,26.25,8.6,144,28.5714285714286,1255.81395348837
10:59:24,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,6,3.3,H,20,55.01,49.76,35.75,36.51,5.1,2.5,26.25,8.6,144,24.2424242424242,1065.53911205074
10:59:25,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,5.9,3.2,H,20.01,55.01,49.76,35.75,36.51,5.1,2.5,26.25,8.6,144,21.875,961.482558139535
10:59:26,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,5.9,3.3,H,20.01,55,49.76,35.75,36.51,5.1,2.3,26.25,8.6,144,30.3030303030303,1331.92389006343
10:59:27,6/8/19,Shellmaker,Filtration,G,20.18,54.08,49.1,35.15,35.82,5.9,3.3,H,20.02,55,49.76,35.75,36.51,5.1,2.3,26.25,8.6,144,30.3030303030303,1331.92389006343
10:59:29,6/8/19,Shellmaker,Filtration,G,20.17,54.08,49.1,35.16,35.83,5.9,3.4,H,20.01,55,49.76,35.75,36.51,5.1,2.4,26.25,8.6,144,29.4117647058824,1292.74965800274
10:59:30,6/8/19,Shellmaker,Filtration,G,20.17,54.09,49.1,35.16,35.83,5.9,3.5,H,20.01,55.01,49.76,35.75,36.51,5,2.4,26.25,8.6,144,31.4285714285714,1381.39534883721
10:59:32,6/8/19,Shellmaker,Filtration,G,20.17,54.09,49.1,35.16,35.83,5.9,3.4,H,20.01,55.01,49.76,35.76,36.52,5,2.6,26.25,8.6,144,23.5294117647059,1034.19972640219
10:59:33,6/8/19,Shellmaker,Filtration,G,20.17,54.09,49.1,35.16,35.83,5.9,3.2,H,20,55.01,49.76,35.76,36.52,5,2.8,26.25,8.6,144,12.5,549.418604651163
10:59:34,6/8/19,Shellmaker,Filtration,G,20.16,54.09,49.09,35.16,35.83,5.9,3,H,20,55.02,49.76,35.77,36.53,5,2.8,26.25,8.6,144,6.66666666666667,293.023255813954
10:59:35,6/8/19,Shellmaker,Filtration,G,20.16,54.09,49.09,35.16,35.83,5.9,3.1,H,19.99,55.03,49.76,35.77,36.53,5,2.7,26.25,8.6,144,12.9032258064516,567.141785446362
10:59:37,6/8/19,Shellmaker,Filtration,G,20.16,54.09,49.09,35.16,35.83,5.8,3.1,H,19.98,55.04,49.76,35.77,36.54,5,2.7,26.25,8.6,144,12.9032258064516,567.141785446362
10:59:38,6/8/19,Shellmaker,Filtration,G,20.17,54.09,49.09,35.16,35.83,5.8,3.1,H,19.98,55.04,49.76,35.78,36.54,4.9,3,26.25,8.6,144,3.22580645161291,141.785446361591
10:59:40,6/8/19,Shellmaker,Filtration,G,20.17,54.09,49.09,35.16,35.83,5.7,3.1,H,19.97,55.05,49.76,35.78,36.54,5,3,26.25,8.6,144,3.22580645161291,141.785446361591
10:59:41,6/8/19,Shellmaker,Filtration,G,20.17,54.09,49.09,35.16,35.83,5.8,3.2,H,19.97,55.05,49.76,35.78,36.54,5,2.8,26.25,8.6,144,12.5,549.418604651163
10:59:42,6/8/19,Shellmaker,Filtration,G,20.16,54.09,49.09,35.16,35.83,5.9,3.2,H,19.98,55.04,49.76,35.78,36.54,5,2.8,26.25,8.6,144,12.5,549.418604651163
10:59:43,6/8/19,Shellmaker,Filtration,G,20.16,54.09,49.09,35.16,35.83,5.9,3.2,H,19.98,55.04,49.76,35.78,36.54,5,2.8,26.25,8.6,144,12.5,549.418604651163
