Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
12:29:01,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.2,4.2,G,24.36,46.39,45.82,30.15,30.12,22.8,4.3,78.75,21,720,-2.38095238095237,-642.857142857141
12:29:02,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.91,29.85,23.2,4.2,G,24.36,46.39,45.82,30.15,30.12,22.8,4.3,78.75,21,720,-2.38095238095237,-642.857142857141
12:29:03,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.3,4.4,G,24.36,46.39,45.82,30.15,30.12,22.8,4.2,78.75,21,720,4.54545454545455,1227.27272727273
12:29:04,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.3,4.3,G,24.36,46.39,45.82,30.15,30.12,22.8,4.2,78.75,21,720,2.32558139534883,627.906976744184
12:29:05,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.3,4.1,G,24.36,46.39,45.82,30.15,30.12,22.8,4.4,78.75,21,720,-7.31707317073172,-1975.60975609757
12:29:06,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.3,4.1,G,24.36,46.39,45.82,30.15,30.12,22.8,4.4,78.75,21,720,-7.31707317073172,-1975.60975609757
12:29:07,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.1,3.9,G,24.36,46.39,45.82,30.15,30.12,22.9,4.5,78.75,21,720,-15.3846153846154,-4153.84615384616
12:29:08,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.1,4,G,24.36,46.39,45.82,30.15,30.12,22.9,4.5,78.75,21,720,-12.5,-3375
12:29:09,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.1,3.9,G,24.36,46.39,45.82,30.15,30.12,22.9,4.6,78.75,21,720,-17.9487179487179,-4846.15384615385
12:29:10,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,3.8,G,24.36,46.39,45.82,30.15,30.12,22.9,4.5,78.75,21,720,-18.421052631579,-4973.68421052632
12:29:11,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,3.5,G,24.36,46.39,45.82,30.15,30.12,22.8,4.7,78.75,21,720,-34.2857142857143,-9257.14285714286
12:29:12,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.1,3.6,G,24.36,46.39,45.82,30.15,30.12,22.8,4.7,78.75,21,720,-30.5555555555556,-8250
12:29:13,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23.1,3.6,G,24.36,46.39,45.82,30.15,30.12,22.7,4.5,78.75,21,720,-25,-6750
12:29:14,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,23.1,3.8,G,24.36,46.39,45.82,30.15,30.12,22.8,4.6,78.75,21,720,-21.0526315789474,-5684.21052631579
12:29:15,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,4.1,G,24.36,46.39,45.82,30.15,30.12,22.8,4.5,78.75,21,720,-9.75609756097562,-2634.14634146342
12:29:16,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,4.2,G,24.36,46.39,45.82,30.15,30.12,22.7,4.4,78.75,21,720,-4.76190476190477,-1285.71428571429
12:29:17,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,4.1,G,24.36,46.39,45.82,30.16,30.12,22.7,4.4,78.75,21,720,-7.31707317073172,-1975.60975609757
12:29:18,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,4.1,G,24.36,46.39,45.82,30.16,30.12,22.7,4.4,78.75,21,720,-7.31707317073172,-1975.60975609757
12:29:19,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.9,4,G,24.36,46.39,45.82,30.16,30.12,22.6,4.3,78.75,21,720,-7.5,-2025
12:29:20,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,23,4,G,24.36,46.39,45.82,30.16,30.12,22.7,4.2,78.75,21,720,-5,-1350
12:29:21,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.9,4.1,G,24.36,46.39,45.82,30.16,30.12,22.8,4.2,78.75,21,720,-2.43902439024392,-658.536585365857
12:29:22,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.9,4.2,G,24.36,46.39,45.82,30.16,30.12,22.8,4.2,78.75,21,720,0,0
12:29:23,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.8,4.3,G,24.36,46.39,45.82,30.16,30.12,22.8,4.5,78.75,21,720,-4.65116279069768,-1255.81395348837
12:29:24,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.8,4.3,G,24.36,46.39,45.82,30.16,30.12,22.8,4.5,78.75,21,720,-4.65116279069768,-1255.81395348837
12:29:25,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.8,4.6,G,24.36,46.39,45.82,30.16,30.12,22.8,4.6,78.75,21,720,0,0
12:29:26,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.7,4.4,G,24.36,46.39,45.82,30.15,30.12,22.8,4.6,78.75,21,720,-4.54545454545453,-1227.27272727272
12:29:27,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.8,4.4,G,24.36,46.39,45.82,30.15,30.12,22.8,4.6,78.75,21,720,-4.54545454545453,-1227.27272727272
12:29:28,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.7,4.3,G,24.36,46.39,45.82,30.16,30.12,22.8,4.6,78.75,21,720,-6.97674418604651,-1883.72093023256
12:29:29,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.3,G,24.36,46.39,45.82,30.16,30.12,22.8,4.7,78.75,21,720,-9.30232558139536,-2511.62790697675
12:29:30,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.4,G,24.36,46.39,45.82,30.15,30.12,22.8,4.8,78.75,21,720,-9.09090909090908,-2454.54545454545
12:29:31,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.4,G,24.36,46.39,45.82,30.16,30.12,22.8,4.7,78.75,21,720,-6.81818181818181,-1840.90909090909
12:29:32,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.3,G,24.36,46.39,45.82,30.16,30.12,22.8,4.8,78.75,21,720,-11.6279069767442,-3139.53488372093
12:29:33,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.2,G,24.35,46.39,45.82,30.16,30.12,22.8,4.5,78.75,21,720,-7.14285714285714,-1928.57142857143
12:29:34,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.2,G,24.35,46.39,45.82,30.16,30.12,22.8,4.6,78.75,21,720,-9.52380952380951,-2571.42857142857
12:29:35,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.5,G,24.36,46.39,45.82,30.15,30.12,22.8,4.3,78.75,21,720,4.44444444444445,1200
12:29:36,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.7,4.6,G,24.36,46.39,45.82,30.15,30.12,22.8,4.2,78.75,21,720,8.69565217391303,2347.82608695652
12:29:37,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.7,4.8,G,24.36,46.39,45.82,30.16,30.12,22.8,4.1,78.75,21,720,14.5833333333333,3937.5
12:29:38,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.6,4.8,G,24.36,46.39,45.82,30.16,30.12,22.8,4,78.75,21,720,16.6666666666667,4500
12:29:39,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.6,5,G,24.36,46.39,45.82,30.16,30.12,22.8,4,78.75,21,720,20,5400
12:29:40,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.6,5,G,24.36,46.39,45.82,30.16,30.12,22.8,4.1,78.75,21,720,18,4860
12:29:41,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.6,5.1,G,24.36,46.39,45.82,30.16,30.12,22.8,4.1,78.75,21,720,19.6078431372549,5294.11764705882
12:29:42,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.6,5.3,G,24.36,46.39,45.82,30.16,30.12,22.8,4.1,78.75,21,720,22.6415094339623,6113.20754716981
12:29:43,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.6,5.1,G,24.36,46.39,45.82,30.16,30.12,22.8,4.2,78.75,21,720,17.6470588235294,4764.70588235294
12:29:44,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,5.2,G,24.36,46.39,45.82,30.15,30.12,22.8,4.3,78.75,21,720,17.3076923076923,4673.07692307693
12:29:45,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,5,G,24.36,46.39,45.82,30.15,30.12,22.8,4.2,78.75,21,720,16,4320
12:29:46,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.8,G,24.36,46.39,45.82,30.15,30.12,22.8,4.3,78.75,21,720,10.4166666666667,2812.5
12:29:47,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.5,4.5,G,24.36,46.39,45.82,30.16,30.12,22.8,4.4,78.75,21,720,2.22222222222221,599.999999999998
12:29:48,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.5,G,24.36,46.39,45.82,30.16,30.12,22.8,4.4,78.75,21,720,2.22222222222221,599.999999999998
12:29:49,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.5,4.7,G,24.36,46.39,45.82,30.16,30.12,22.8,4.4,78.75,21,720,6.38297872340425,1723.40425531915
12:29:50,7/18/18,San Rafael,Filtration,H,24.32,46.02,45.43,29.92,29.85,22.5,4.6,G,24.36,46.39,45.83,30.16,30.12,22.8,4.3,78.75,21,720,6.52173913043478,1760.86956521739
12:29:51,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.6,G,24.36,46.39,45.82,30.16,30.12,22.9,4.2,78.75,21,720,8.69565217391303,2347.82608695652
12:29:52,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.4,4.6,G,24.36,46.39,45.82,30.15,30.12,23,4.2,78.75,21,720,8.69565217391303,2347.82608695652
12:29:53,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.7,G,24.36,46.39,45.82,30.15,30.12,23,4.4,78.75,21,720,6.38297872340425,1723.40425531915
12:29:54,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.7,G,24.36,46.39,45.82,30.16,30.12,23,4.4,78.75,21,720,6.38297872340425,1723.40425531915
12:29:55,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.7,G,24.36,46.39,45.82,30.15,30.12,23.1,4.5,78.75,21,720,4.25531914893617,1148.93617021277
12:29:56,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.7,G,24.36,46.39,45.82,30.15,30.12,23.1,4.4,78.75,21,720,6.38297872340425,1723.40425531915
12:29:57,7/18/18,San Rafael,Filtration,H,24.32,46.03,45.43,29.92,29.85,22.5,4.5,G,24.36,46.39,45.82,30.15,30.12,23.2,4.5,78.75,21,720,0,0
