Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
09:28:00,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,3.31987439853794,G,19.33,50.15,44.72,32.6,32.92,3.4,4.48012560146206,26.25,8.6,135,-34.9486475583261,-1440.10778819556
09:28:01,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,3.41987439853794,G,19.33,50.16,44.72,32.6,32.93,3.4,4.58012560146206,26.25,8.6,135,-33.9267197479577,-1397.99782682355
09:28:02,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,3.21987439853794,G,19.33,50.16,44.73,32.61,32.93,3.4,4.68012560146206,26.25,8.6,135,-45.3511852383802,-1868.75886847105
09:28:04,5/22/19,Shellmaker,Filtration,H,19.4,50.53,45.13,32.85,33.2,3.9,2.81987439853794,G,19.31,50.19,44.74,32.62,32.95,3.4,4.28012560146206,26.25,8.6,135,-51.7842639970503,-2133.84285511101
09:28:05,5/22/19,Shellmaker,Filtration,H,19.41,50.53,45.14,32.85,33.2,3.9,3.01987439853794,G,19.31,50.2,44.74,32.63,32.95,3.4,4.38012560146206,26.25,8.6,135,-45.0433039063705,-1856.07218858373
09:28:07,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.2,3.9,3.21987439853794,G,19.3,50.21,44.74,32.64,32.97,3.4,4.48012560146206,26.25,8.6,135,-39.139762827282,-1612.8085409207
09:28:08,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.21,3.9,3.41987439853794,G,19.29,50.23,44.75,32.65,32.97,3.4,4.58012560146206,26.25,8.6,135,-33.9267197479577,-1397.99782682355
09:28:09,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.21,3.9,3.11987439853794,G,19.29,50.24,44.76,32.66,32.98,3.4,4.58012560146206,26.25,8.6,135,-46.8048073861062,-1928.65739737807
09:28:10,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.14,32.85,33.21,3.9,3.01987439853794,G,19.28,50.24,44.76,32.66,32.99,3.4,4.48012560146206,26.25,8.6,135,-48.3546999051052,-1992.52288126415
09:28:12,5/22/19,Shellmaker,Filtration,H,19.41,50.55,45.15,32.86,33.21,3.9,3.01987439853794,G,19.28,50.25,44.76,32.66,32.99,3.4,4.48012560146206,26.25,8.6,135,-48.3546999051052,-1992.52288126415
09:28:13,5/22/19,Shellmaker,Filtration,H,19.41,50.54,45.15,32.85,33.21,3.9,3.01987439853794,G,19.28,50.25,44.76,32.66,32.99,3.4,4.38012560146206,26.25,8.6,135,-45.0433039063705,-1856.07218858373
09:28:15,5/22/19,Shellmaker,Filtration,H,19.42,50.54,45.15,32.85,33.21,3.9,2.91987439853794,G,19.28,50.25,44.76,32.66,32.99,3.4,4.58012560146206,26.25,8.6,135,-56.8603637113793,-2343.01062676977
09:28:16,5/22/19,Shellmaker,Filtration,H,19.42,50.54,45.15,32.85,33.21,3.9,2.91987439853794,G,19.28,50.24,44.75,32.66,32.99,3.3,4.48012560146206,26.25,8.6,135,-53.4355588618943,-2201.88676414928
09:28:17,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.85,33.21,3.9,3.11987439853794,G,19.29,50.23,44.75,32.65,32.98,3.3,4.38012560146206,26.25,8.6,135,-40.394292908545,-1664.50320342624
09:28:18,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.85,33.21,3.9,2.91987439853794,G,19.29,50.23,44.75,32.65,32.97,3.3,4.28012560146206,26.25,8.6,135,-46.5859491629242,-1919.63903890829
09:28:20,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.86,33.21,3.9,2.91987439853794,G,19.3,50.21,44.75,32.64,32.97,3.3,4.18012560146206,26.25,8.6,135,-43.1611443134391,-1778.51517628779
09:28:21,5/22/19,Shellmaker,Filtration,H,19.42,50.55,45.16,32.86,33.22,3.9,2.31987439853794,G,19.3,50.21,44.75,32.64,32.97,3.3,4.18012560146206,26.25,8.6,135,-80.1875827457087,-3304.24123668727
09:28:23,5/22/19,Shellmaker,Filtration,H,19.41,50.57,45.17,32.87,33.23,3.9,2.91987439853794,G,19.3,50.22,44.75,32.64,32.97,3.3,4.28012560146206,26.25,8.6,135,-46.5859491629242,-1919.63903890829
09:28:24,5/22/19,Shellmaker,Filtration,H,19.41,50.57,45.18,32.87,33.23,3.9,2.71987439853794,G,19.3,50.22,44.76,32.64,32.97,3.3,4.68012560146206,26.25,8.6,135,-72.0713869720546,-2969.80206490952
