Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
06:08:00,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.1,G,19.16,55.73,49.52,36.23,37.06,2.5,3.9,31.25,14.8,324,4.8780487804878,333.717864205669
06:08:01,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.2,G,19.16,55.73,49.52,36.23,37.06,2.5,3.7,31.25,14.8,324,11.9047619047619,814.430501930502
06:08:02,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.8,4.3,G,19.16,55.73,49.52,36.23,37.06,2.5,3.8,31.25,14.8,324,11.6279069767442,795.49025769956
06:08:04,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.8,4.3,G,19.16,55.73,49.52,36.23,37.06,2.5,3.7,31.25,14.8,324,13.953488372093,954.588309239471
06:08:05,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.8,4.5,G,19.16,55.73,49.52,36.23,37.06,2.6,3.8,31.25,14.8,324,15.5555555555556,1064.18918918919
06:08:06,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.3,G,19.16,55.73,49.52,36.23,37.06,2.6,3.8,31.25,14.8,324,11.6279069767442,795.49025769956
06:08:07,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.4,G,19.16,55.74,49.52,36.23,37.06,2.6,3.6,31.25,14.8,324,18.1818181818182,1243.85749385749
06:08:08,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.3,G,19.16,55.73,49.51,36.23,37.06,2.6,3.7,31.25,14.8,324,13.953488372093,954.588309239471
06:08:09,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.2,G,19.16,55.74,49.51,36.23,37.06,2.6,3.4,31.25,14.8,324,19.0476190476191,1303.0888030888
06:08:10,5/10/19,Deanza,Filtration,H,19.18,56.44,50.16,36.68,37.58,2.9,4.3,G,19.16,55.74,49.51,36.23,37.06,2.6,3.4,31.25,14.8,324,20.9302325581395,1431.88246385921
