Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
11:56:00,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,4.07475308533815,G,24.57,46.07,45.69,29.95,29.88,26.6,3.92524691466185,72.5,21,108,3.66908540334011,136.804470038824
11:56:01,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,4.07475308533815,G,24.57,46.07,45.69,29.95,29.88,26.6,3.92524691466185,72.5,21,108,3.66908540334011,136.804470038824
11:56:02,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,4.07475308533815,G,24.57,46.07,45.69,29.95,29.88,26.6,3.92524691466185,72.5,21,108,3.66908540334011,136.804470038824
11:56:03,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.4,4.07475308533815,G,24.57,46.07,45.69,29.95,29.88,26.7,4.02524691466185,72.5,21,108,1.21494897088188,45.3002402000245
11:56:04,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.3,4.17475308533815,G,24.57,46.07,45.69,29.95,29.88,26.7,4.02524691466185,72.5,21,108,3.58119792045578,133.527522462708
11:56:05,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.87475308533815,G,24.57,46.07,45.69,29.95,29.88,26.7,4.22524691466185,72.5,21,108,-9.04557843053167,-337.270852909824
11:56:06,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.87475308533815,G,24.56,46.07,45.69,29.95,29.88,26.9,4.02524691466185,72.5,21,108,-3.88395921002469,-144.816193402349
11:56:07,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.87475308533815,G,24.56,46.07,45.69,29.95,29.88,26.8,4.12524691466185,72.5,21,108,-6.4647688202782,-241.043523156087
11:56:08,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.77475308533815,G,24.56,46.07,45.69,29.95,29.88,26.9,4.02524691466185,72.5,21,108,-6.6360321764269,-247.42919972106
11:56:09,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.3,3.67475308533815,G,24.56,46.07,45.69,29.95,29.88,26.9,4.02524691466185,72.5,21,108,-9.53788788482519,-355.626962562768
11:56:10,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.3,3.67475308533815,G,24.56,46.07,45.69,29.95,29.88,27,4.22524691466185,72.5,21,108,-14.9804304272882,-558.556048788889
11:56:11,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.77475308533815,G,24.56,46.07,45.69,29.95,29.88,27,4.22524691466185,72.5,21,108,-11.9343919758225,-444.982329384239
11:56:12,7/17/18,San Rafael,Filtration,H,24.47,45.7,45.23,29.7,29.61,24.2,3.87475308533815,G,24.56,46.07,45.69,29.95,29.88,27.1,4.32524691466185,72.5,21,108,-11.6263880407851,-433.49818266356
11:56:13,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.1,3.97475308533815,G,24.56,46.07,45.69,29.95,29.88,27.1,4.32524691466185,72.5,21,108,-8.81800257270294,-328.785524496495
11:56:14,7/17/18,San Rafael,Filtration,H,24.47,45.69,45.23,29.7,29.61,24.1,3.97475308533815,G,24.56,46.07,45.69,29.95,29.88,27.2,4.12524691466185,72.5,21,108,-3.78624347456554,-141.172792408801
