Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
05:52:00,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.1,G,19.03,55.03,48.75,35.77,36.53,2.5,4.8,26.5,15.7,324,-17.0731707317073,-933.695821034644
05:52:01,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.3,G,19.03,55.03,48.75,35.77,36.53,2.5,4.8,26.5,15.7,324,-11.6279069767442,-635.905791734558
05:52:02,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.2,G,19.03,55.03,48.75,35.77,36.53,2.5,4.6,26.5,15.7,324,-9.52380952380951,-520.83712465878
05:52:03,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.2,G,19.03,55.03,48.75,35.77,36.53,2.5,4.5,26.5,15.7,324,-7.14285714285714,-390.627843494085
05:52:04,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.2,G,19.03,55.03,48.75,35.77,36.53,2.5,4.5,26.5,15.7,324,-7.14285714285714,-390.627843494085
05:52:05,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.1,G,19.03,55.03,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-14.6341463414634,-800.310703743981
05:52:06,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.2,G,19.03,55.03,48.75,35.77,36.53,2.5,4.8,26.5,15.7,324,-14.2857142857143,-781.255686988171
05:52:08,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.2,G,19.03,55.03,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-11.9047619047619,-651.046405823476
05:52:09,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.8,4.1,G,19.03,55.03,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-14.6341463414634,-800.310703743981
05:52:10,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4,G,19.03,55.02,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-17.5,-957.03821656051
05:52:11,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4,G,19.03,55.02,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-17.5,-957.03821656051
05:52:12,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.1,G,19.03,55.02,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-14.6341463414634,-800.310703743981
05:52:13,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.2,G,19.03,55.02,48.75,35.77,36.53,2.5,4.5,26.5,15.7,324,-7.14285714285714,-390.627843494085
05:52:14,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.2,G,19.03,55.02,48.75,35.77,36.53,2.5,4.6,26.5,15.7,324,-9.52380952380951,-520.83712465878
05:52:16,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.2,G,19.03,55.02,48.75,35.77,36.53,2.5,4.8,26.5,15.7,324,-14.2857142857143,-781.255686988171
05:52:17,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.2,G,19.03,55.02,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-11.9047619047619,-651.046405823476
05:52:18,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.4,G,19.03,55.02,48.75,35.77,36.53,2.4,4.7,26.5,15.7,324,-6.81818181818181,-372.872032426172
05:52:19,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.4,G,19.03,55.02,48.75,35.77,36.53,2.4,4.8,26.5,15.7,324,-9.09090909090908,-497.162709901563
05:52:20,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.4,G,19.03,55.02,48.75,35.76,36.53,2.4,4.7,26.5,15.7,324,-6.81818181818181,-372.872032426172
05:52:21,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.4,G,19.03,55.02,48.75,35.76,36.53,2.4,4.7,26.5,15.7,324,-6.81818181818181,-372.872032426172
05:52:22,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.4,G,19.03,55.02,48.75,35.77,36.53,2.4,4.7,26.5,15.7,324,-6.81818181818181,-372.872032426172
05:52:24,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.3,G,19.03,55.02,48.75,35.76,36.53,2.4,4.8,26.5,15.7,324,-11.6279069767442,-635.905791734558
05:52:25,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.3,G,19.03,55.02,48.75,35.76,36.53,2.4,4.7,26.5,15.7,324,-9.30232558139536,-508.724633387647
05:52:26,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.4,G,19.03,55.02,48.75,35.77,36.53,2.5,4.8,26.5,15.7,324,-9.09090909090908,-497.162709901563
05:52:27,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.3,G,19.03,55.02,48.75,35.77,36.53,2.5,4.9,26.5,15.7,324,-13.953488372093,-763.08695008147
05:52:28,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.11,2.7,4.4,G,19.03,55.02,48.75,35.77,36.53,2.5,4.9,26.5,15.7,324,-11.3636363636364,-621.453387376954
05:52:29,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.6,G,19.03,55.02,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-2.17391304347827,-118.886734976461
05:52:30,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.5,G,19.03,55.02,48.75,35.77,36.53,2.5,4.7,26.5,15.7,324,-4.44444444444445,-243.057324840765
05:52:32,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.4,G,19.03,55.02,48.75,35.77,36.53,2.4,4.8,26.5,15.7,324,-9.09090909090908,-497.162709901563
05:52:33,6/8/19,Deanza,Filtration,H,19.05,55.8,49.46,36.27,37.1,2.7,4.5,G,19.03,55.02,48.75,35.77,36.53,2.4,4.8,26.5,15.7,324,-6.66666666666666,-364.585987261146
