Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
08:39:30,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.4,3.2,G,16.78,55.51,46.79,36.08,36.86,13.5,2.7,42.5,30.5,288,15.625,627.049180327869
08:39:31,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.4,3.5,G,16.78,55.51,46.79,36.08,36.86,13.6,2.7,42.5,30.5,288,22.8571428571429,917.283372365339
08:39:32,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.4,3.5,G,16.78,55.51,46.79,36.08,36.86,13.6,2.8,42.5,30.5,288,20,802.622950819672
08:39:33,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.3,3.7,G,16.78,55.5,46.79,36.08,36.86,13.6,2.8,42.5,30.5,288,24.3243243243243,976.163048294196
08:39:34,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.3,3.6,G,16.78,55.5,46.78,36.08,36.86,13.6,2.9,42.5,30.5,288,19.4444444444444,780.327868852459
08:39:35,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.3,3.5,G,16.78,55.5,46.78,36.08,36.86,13.6,2.8,42.5,30.5,288,20,802.622950819672
08:39:36,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.5,3.5,G,16.78,55.5,46.78,36.08,36.86,13.5,2.7,42.5,30.5,288,22.8571428571429,917.283372365339
08:39:37,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.5,3.3,G,16.78,55.5,46.78,36.08,36.86,13.6,2.9,42.5,30.5,288,12.1212121212121,486.438152011922
08:39:38,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.5,3.4,G,16.78,55.5,46.79,36.08,36.86,13.6,3.2,42.5,30.5,288,5.88235294117646,236.065573770491
08:39:39,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.7,3.3,G,16.78,55.5,46.79,36.08,36.86,13.5,3.1,42.5,30.5,288,6.06060606060605,243.219076005961
08:39:40,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.7,3.5,G,16.77,55.51,46.79,36.08,36.87,13.5,3.2,42.5,30.5,288,8.57142857142857,343.981264637002
08:39:41,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.7,3.3,G,16.77,55.51,46.79,36.08,36.87,13.5,3.3,42.5,30.5,288,0,0
08:39:42,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.7,3.5,G,16.77,55.51,46.79,36.08,36.87,13.6,3.5,42.5,30.5,288,0,0
08:39:43,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.8,3.4,G,16.77,55.51,46.79,36.08,36.87,13.5,3.8,42.5,30.5,288,-11.7647058823529,-472.131147540983
08:39:44,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.8,3.6,G,16.77,55.51,46.79,36.08,36.87,13.6,3.5,42.5,30.5,288,2.77777777777778,111.475409836066
08:39:45,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.7,3.7,G,16.77,55.51,46.79,36.08,36.87,13.6,3.6,42.5,30.5,288,2.70270270270271,108.462560921577
08:39:46,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.7,3.7,G,16.77,55.51,46.78,36.08,36.87,13.5,3.5,42.5,30.5,288,5.40540540540541,216.925121843155
08:39:47,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.6,3.6,G,16.77,55.51,46.78,36.08,36.87,13.5,3.5,42.5,30.5,288,2.77777777777778,111.475409836066
08:39:48,5/18/19,Morro Bay,Filtration,H,16.76,56.3,47.44,36.6,37.46,17.6,3.5,G,16.77,55.51,46.78,36.08,36.87,13.4,3.5,42.5,30.5,288,0,0
08:39:49,5/18/19,Morro Bay,Filtration,H,16.75,56.3,47.43,36.6,37.46,17.6,3.6,G,16.77,55.51,46.78,36.08,36.87,13.4,3.5,42.5,30.5,288,2.77777777777778,111.475409836066
08:39:50,5/18/19,Morro Bay,Filtration,H,16.75,56.3,47.43,36.6,37.46,17.6,3.6,G,16.77,55.51,46.78,36.08,36.87,13.5,3.2,42.5,30.5,288,11.1111111111111,445.901639344262
08:39:51,5/18/19,Morro Bay,Filtration,H,16.75,56.3,47.44,36.6,37.46,17.5,3.5,G,16.77,55.51,46.78,36.08,36.87,13.5,3.1,42.5,30.5,288,11.4285714285714,458.64168618267
08:39:52,5/18/19,Morro Bay,Filtration,H,16.75,56.3,47.44,36.6,37.46,17.6,3.5,G,16.77,55.51,46.78,36.08,36.87,13.4,3.1,42.5,30.5,288,11.4285714285714,458.64168618267
