Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
16:36:05,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.04,30,31.4,5.37357283504119,G,14.65,48.37,38.81,31.44,31.56,29.8,4.92642716495881,69.33,12.3,120,8.32119864769548,562.837758287539
16:36:07,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.04,30,31.3,5.47357283504119,G,14.65,48.37,38.81,31.44,31.56,29.9,5.12642716495881,69.33,12.3,120,6.34221340510886,428.98112719629
16:36:08,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.04,30,31.2,5.47357283504119,G,14.65,48.37,38.81,31.44,31.56,29.7,5.22642716495881,69.33,12.3,120,4.51525315421366,305.407318225984
16:36:09,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.47357283504119,G,14.65,48.37,38.81,31.44,31.56,29.7,5.42642716495881,69.33,12.3,120,0.861332652423261,58.2597002853704
16:36:10,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.37357283504119,G,14.65,48.37,38.81,31.44,31.56,29.7,5.32642716495881,69.33,12.3,120,0.877361701974904,59.3438895589464
16:36:12,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.37357283504119,G,14.65,48.36,38.8,31.44,31.56,29.7,5.22642716495881,69.33,12.3,120,2.73832093840506,185.217356741095
16:36:13,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.37357283504119,G,14.65,48.36,38.8,31.44,31.56,29.7,5.32642716495881,69.33,12.3,120,0.877361701974904,59.3438895589464
16:36:14,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.37357283504119,G,14.65,48.36,38.8,31.44,31.56,29.7,5.32642716495881,69.33,12.3,120,0.877361701974904,59.3438895589464
16:36:15,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.37357283504119,G,14.65,48.36,38.8,31.44,31.56,29.7,5.42642716495881,69.33,12.3,120,-0.983597534455231,-66.5295776232011
16:36:16,11/8/18,San Rafael,Filtration,H,14.71,46.21,37.13,30.03,30,31.3,5.27357283504119,G,14.65,48.36,38.8,31.44,31.56,29.7,5.32642716495881,69.33,12.3,120,-1.00224897940958,-67.7911431633816
