Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
04:49:00,5/9/19,Deanza,Filtration,G,19.38,55.78,49.79,36.26,37.09,2.2,4.9,H,19.41,56.45,50.43,36.7,37.6,2.8,6,32.5,15,252,-22.4489795918367,-1225.71428571429
04:49:01,5/9/19,Deanza,Filtration,G,19.38,55.78,49.79,36.26,37.09,2.2,4.9,H,19.41,56.45,50.43,36.69,37.6,2.8,6,32.5,15,252,-22.4489795918367,-1225.71428571429
04:49:02,5/9/19,Deanza,Filtration,G,19.38,55.78,49.79,36.26,37.09,2.2,4.9,H,19.41,56.45,50.43,36.69,37.6,2.8,5.9,32.5,15,252,-20.4081632653061,-1114.28571428571
04:49:03,5/9/19,Deanza,Filtration,G,19.38,55.78,49.79,36.26,37.09,2.2,4.9,H,19.41,56.45,50.43,36.69,37.6,2.8,5.7,32.5,15,252,-16.3265306122449,-891.428571428571
04:49:04,5/9/19,Deanza,Filtration,G,19.37,55.78,49.79,36.26,37.09,2.2,4.8,H,19.41,56.45,50.43,36.69,37.6,2.8,5.7,32.5,15,252,-18.75,-1023.75
04:49:06,5/9/19,Deanza,Filtration,G,19.37,55.78,49.79,36.26,37.09,2.2,4.8,H,19.42,56.45,50.43,36.69,37.6,2.7,5.7,32.5,15,252,-18.75,-1023.75
04:49:07,5/9/19,Deanza,Filtration,G,19.37,55.78,49.79,36.26,37.09,2.2,5,H,19.42,56.45,50.43,36.69,37.59,2.8,5.7,32.5,15,252,-14,-764.4
04:49:08,5/9/19,Deanza,Filtration,G,19.37,55.78,49.79,36.26,37.09,2.2,5.1,H,19.42,56.45,50.43,36.69,37.59,2.8,5.5,32.5,15,252,-7.84313725490197,-428.235294117647
04:49:09,5/9/19,Deanza,Filtration,G,19.37,55.78,49.79,36.26,37.09,2.2,5,H,19.42,56.45,50.43,36.69,37.59,2.8,5.6,32.5,15,252,-12,-655.2
04:49:10,5/9/19,Deanza,Filtration,G,19.38,55.78,49.79,36.26,37.09,2.3,5.2,H,19.42,56.45,50.43,36.69,37.59,2.8,5.6,32.5,15,252,-7.69230769230768,-419.999999999999
04:49:11,5/9/19,Deanza,Filtration,G,19.38,55.78,49.79,36.25,37.09,2.3,5.2,H,19.42,56.44,50.43,36.69,37.59,2.8,5.5,32.5,15,252,-5.76923076923077,-315
04:49:12,5/9/19,Deanza,Filtration,G,19.38,55.77,49.79,36.25,37.08,2.3,5.3,H,19.42,56.44,50.43,36.69,37.59,2.8,5.5,32.5,15,252,-3.77358490566038,-206.037735849057
04:49:14,5/9/19,Deanza,Filtration,G,19.39,55.77,49.79,36.25,37.08,2.3,5.2,H,19.42,56.44,50.43,36.69,37.59,2.8,5.3,32.5,15,252,-1.92307692307692,-105
04:49:15,5/9/19,Deanza,Filtration,G,19.39,55.76,49.79,36.24,37.08,2.3,5.1,H,19.42,56.44,50.43,36.69,37.59,2.8,5.1,32.5,15,252,0,0
04:49:16,5/9/19,Deanza,Filtration,G,19.39,55.76,49.79,36.24,37.08,2.3,5.1,H,19.42,56.44,50.43,36.69,37.59,2.8,5.4,32.5,15,252,-5.88235294117649,-321.176470588236
04:49:17,5/9/19,Deanza,Filtration,G,19.39,55.76,49.79,36.24,37.08,2.3,5.2,H,19.42,56.44,50.43,36.69,37.59,2.8,5.5,32.5,15,252,-5.76923076923077,-315
04:49:18,5/9/19,Deanza,Filtration,G,19.4,55.75,49.79,36.24,37.07,2.3,5.2,H,19.43,56.44,50.43,36.68,37.59,2.8,5.8,32.5,15,252,-11.5384615384615,-630
04:49:19,5/9/19,Deanza,Filtration,G,19.4,55.75,49.79,36.24,37.07,2.3,5.1,H,19.43,56.44,50.43,36.68,37.58,2.8,5.8,32.5,15,252,-13.7254901960784,-749.411764705883
04:49:20,5/9/19,Deanza,Filtration,G,19.4,55.75,49.79,36.24,37.07,2.3,5.2,H,19.43,56.44,50.43,36.68,37.58,2.8,5.8,32.5,15,252,-11.5384615384615,-630
04:49:22,5/9/19,Deanza,Filtration,G,19.4,55.75,49.79,36.24,37.07,2.3,5.3,H,19.43,56.44,50.43,36.68,37.58,2.8,5.9,32.5,15,252,-11.3207547169811,-618.11320754717
04:49:23,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.3,H,19.43,56.44,50.43,36.68,37.58,2.8,5.9,32.5,15,252,-11.3207547169811,-618.11320754717
04:49:24,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.4,H,19.43,56.44,50.43,36.68,37.58,2.8,6,32.5,15,252,-11.1111111111111,-606.666666666666
04:49:25,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.23,37.07,2.3,5.3,H,19.43,56.44,50.43,36.68,37.58,2.8,6,32.5,15,252,-13.2075471698113,-721.132075471698
04:49:26,5/9/19,Deanza,Filtration,G,19.41,55.74,49.79,36.23,37.07,2.3,5.4,H,19.43,56.44,50.43,36.68,37.58,2.8,6,32.5,15,252,-11.1111111111111,-606.666666666666
04:49:27,5/9/19,Deanza,Filtration,G,19.41,55.74,49.79,36.23,37.07,2.3,5.3,H,19.43,56.44,50.43,36.68,37.58,2.8,6.1,32.5,15,252,-15.0943396226415,-824.150943396226
04:49:28,5/9/19,Deanza,Filtration,G,19.41,55.74,49.79,36.23,37.07,2.3,5.3,H,19.43,56.44,50.43,36.68,37.58,2.8,6,32.5,15,252,-13.2075471698113,-721.132075471698
04:49:30,5/9/19,Deanza,Filtration,G,19.41,55.74,49.79,36.23,37.07,2.3,5.2,H,19.43,56.44,50.43,36.68,37.58,2.8,6.2,32.5,15,252,-19.2307692307692,-1050
04:49:31,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.23,37.07,2.3,5.3,H,19.43,56.44,50.43,36.68,37.58,2.8,6.2,32.5,15,252,-16.9811320754717,-927.169811320755
04:49:32,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.23,37.07,2.3,5.2,H,19.43,56.43,50.43,36.68,37.58,2.8,6.2,32.5,15,252,-19.2307692307692,-1050
04:49:33,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.23,37.07,2.3,5.2,H,19.43,56.43,50.43,36.68,37.58,2.8,6.1,32.5,15,252,-17.3076923076923,-944.999999999999
04:49:34,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.23,37.07,2.3,5,H,19.43,56.43,50.43,36.68,37.58,2.8,6.1,32.5,15,252,-22,-1201.2
04:49:35,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.1,H,19.43,56.43,50.43,36.68,37.58,2.8,6.2,32.5,15,252,-21.5686274509804,-1177.64705882353
04:49:36,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,4.9,H,19.43,56.43,50.43,36.68,37.58,2.8,6.1,32.5,15,252,-24.4897959183673,-1337.14285714286
04:49:38,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5,H,19.43,56.43,50.43,36.68,37.58,2.9,6.1,32.5,15,252,-22,-1201.2
04:49:39,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5,H,19.43,56.43,50.43,36.68,37.58,2.9,6,32.5,15,252,-20,-1092
04:49:40,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5,H,19.43,56.43,50.43,36.68,37.58,2.9,6,32.5,15,252,-20,-1092
04:49:41,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5,H,19.44,56.43,50.43,36.68,37.58,2.9,6,32.5,15,252,-20,-1092
04:49:42,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.1,H,19.44,56.43,50.43,36.68,37.58,2.9,5.8,32.5,15,252,-13.7254901960784,-749.411764705883
04:49:43,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.1,H,19.44,56.43,50.43,36.68,37.58,2.9,5.9,32.5,15,252,-15.6862745098039,-856.470588235295
04:49:44,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.1,H,19.44,56.43,50.43,36.68,37.58,2.9,5.9,32.5,15,252,-15.6862745098039,-856.470588235295
04:49:46,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.1,H,19.44,56.42,50.43,36.67,37.57,2.9,5.7,32.5,15,252,-11.764705882353,-642.352941176471
04:49:47,5/9/19,Deanza,Filtration,G,19.41,55.75,49.79,36.24,37.07,2.3,5.1,H,19.44,56.42,50.43,36.67,37.57,3,5.8,32.5,15,252,-13.7254901960784,-749.411764705883
