Time,Date,Site,Experiment,Sonde_Up,Temp_C_Up,SpCond_mS_cm_Up,Cond_mS_cm_Up,TDS_g_L_Up,Sal_ppt_Up,Turbidity_NTU_Up,Chl_ug_L_Up,Sonde_Down,Temp_C_Down,SpCond_mS_cm_Down,Cond_mS_cm_Down,TDS_g_L_Down,Sal_ppt_Down,Turbidity_NTU_Down,Chl_ug_L_Down,avg_depth_cm,d_bw_sondes_m,avg_m_hr,pcnt_Chl_rmvd,L_hr_m2
11:37:00,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.6,2.25392325187575,32.5,20.5,171,-55.8647046084781,-1514.47851639813
11:37:01,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.64607674812425,G,17.31,56.39,48.11,36.65,37.53,9.6,2.35392325187575,32.5,20.5,171,-43.0020352670742,-1165.7746877891
11:37:02,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.54607674812425,G,17.31,56.39,48.11,36.65,37.53,9.6,2.15392325187575,32.5,20.5,171,-39.3154159060317,-1065.83133608669
11:37:04,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.54607674812425,G,17.32,56.39,48.11,36.65,37.53,9.7,2.05392325187575,32.5,20.5,171,-32.8474316923551,-890.485861611042
11:37:05,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.34607674812425,G,17.32,56.39,48.11,36.65,37.53,9.7,2.25392325187575,32.5,20.5,171,-67.4438886947997,-1828.38737278707
11:37:06,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.34607674812425,G,17.32,56.39,48.11,36.65,37.53,9.7,2.35392325187575,32.5,20.5,171,-74.8728856029886,-2029.78566701761
11:37:07,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.34607674812425,G,17.32,56.39,48.11,36.65,37.53,9.7,2.15392325187575,32.5,20.5,171,-60.0148917866108,-1626.98907855653
11:37:08,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.09,10.8,1.54607674812425,G,17.32,56.39,48.11,36.65,37.53,9.7,2.05392325187575,32.5,20.5,171,-32.8474316923551,-890.485861611042
11:37:09,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.64607674812425,G,17.32,56.39,48.11,36.65,37.53,9.7,1.95392325187575,32.5,20.5,171,-18.7018317403668,-507.002097058968
11:37:10,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.8,1.74607674812425,G,17.32,56.39,48.11,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,-6.17650420391627,-167.44352250373
11:37:12,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.94607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.05392325187575,32.5,20.5,171,-5.54173949488106,-150.235206062446
11:37:13,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.64607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,1.95392325187575,32.5,20.5,171,-18.7018317403668,-507.002097058968
11:37:14,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,1.95392325187575,32.5,20.5,171,-35.1189177483312,-952.065294567565
11:37:15,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,1.85392325187575,32.5,20.5,171,-28.2036554616156,-764.594220624043
11:37:16,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.05392325187575,32.5,20.5,171,-42.0341800350469,-1139.53636851109
11:37:17,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,1.95392325187575,32.5,20.5,171,-35.1189177483312,-952.065294567565
11:37:18,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.54607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,1.75392325187575,32.5,20.5,171,-13.4434790513255,-364.449438184105
11:37:20,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.84607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,1.65392325187575,32.5,20.5,171,10.4087490644007,282.178648416618
11:37:21,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.75392325187575,32.5,20.5,171,14.2787164028101,387.092519066426
11:37:22,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,1.94607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,4.73534747986299,128.374115216286
11:37:23,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.25392325187575,32.5,20.5,171,-10.1582945968201,-275.388888886965
11:37:24,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11.1,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.15392325187575,32.5,20.5,171,-0.365620836177302,-9.91189169295295
11:37:25,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.05392325187575,32.5,20.5,171,4.29404476466403,116.410506242051
11:37:26,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11,2.34607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.25392325187575,32.5,20.5,171,3.92798301769883,106.486661565177
11:37:28,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.65392325187575,32.5,20.5,171,-18.1581730941341,-492.263643759269
11:37:29,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.65392325187575,32.5,20.5,171,-18.1581730941341,-492.263643759269
11:37:30,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,11,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.55392325187575,32.5,20.5,171,-19.0042832395426,-515.201483432967
11:37:31,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.55392325187575,32.5,20.5,171,-24.8205011965983,-672.877733658999
11:37:32,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.75392325187575,32.5,20.5,171,-28.3236144412253,-767.846279302974
11:37:33,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.79,37.14,38.1,10.9,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.75392325187575,32.5,20.5,171,-34.5953055964504,-937.870296840356
11:37:34,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.79,37.14,38.1,10.9,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,2.55392325187575,32.5,20.5,171,-24.8205011965983,-672.877733658999
11:37:36,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.79,37.14,38.1,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.65392325187575,32.5,20.5,171,-18.1581730941341,-492.263643759269
11:37:37,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.79,37.14,38.1,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.65392325187575,32.5,20.5,171,-18.1581730941341,-492.263643759269
11:37:38,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.79,37.14,38.1,10.9,2.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.65392325187575,32.5,20.5,171,-8.49713746352741,-230.355324163676
11:37:39,6/6/19,Morro Bay,Neg Control 1,H,17.35,57.14,48.79,37.14,38.09,11,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.65392325187575,32.5,20.5,171,-18.1581730941341,-492.263643759269
11:37:40,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.79,37.14,38.1,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.65392325187575,32.5,20.5,171,-18.1581730941341,-492.263643759269
11:37:41,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.09,10.9,2.34607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.55392325187575,32.5,20.5,171,-8.85932243766865,-240.174070474846
11:37:42,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.09,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.55392325187575,32.5,20.5,171,-13.7059654799681,-371.565381243524
11:37:44,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.09,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.35392325187575,32.5,20.5,171,-4.80155025163606,-130.168856212036
11:37:45,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.09,10.9,2.44607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.35392325187575,32.5,20.5,171,3.76740003432714,102.133296052552
11:37:46,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.35392325187575,32.5,20.5,171,-9.68495203785997,-262.55668756296
11:37:47,6/6/19,Morro Bay,Neg Control 1,H,17.34,57.14,48.78,37.14,38.1,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.25392325187575,32.5,20.5,171,-0.349342637470039,-9.47059369629141
11:37:48,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.78,37.14,38.1,10.9,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.05392325187575,32.5,20.5,171,8.55507259086195,231.925931335197
11:37:49,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,10.9,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.05392325187575,32.5,20.5,171,4.29404476466403,116.410506242051
11:37:50,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,10.9,1.94607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.25392325187575,32.5,20.5,171,-15.8188264696251,-428.844527341178
11:37:52,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.35392325187575,32.5,20.5,171,-15.0456967967462,-407.885170477643
11:37:53,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.25392325187575,32.5,20.5,171,-10.1582945968201,-275.388888886965
11:37:54,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.7,2.25392325187575,32.5,20.5,171,-10.1582945968201,-275.388888886965
11:37:55,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,1.94607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.75392325187575,32.5,20.5,171,9.87389096723502,267.678775855652
11:37:56,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.65392325187575,32.5,20.5,171,19.1661186027362,519.588800657104
11:37:57,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.24607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.65392325187575,32.5,20.5,171,26.363903047526,714.718981398173
11:37:58,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.04607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,9.39131420288408,254.596237475748
11:38:00,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,13.6133759663467,369.055302112057
11:38:01,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.14607674812425,G,17.31,56.39,48.11,36.65,37.53,9.8,1.75392325187575,32.5,20.5,171,18.273041567188,495.377700047061
11:38:02,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.1,11.1,2.14607674812425,G,17.32,56.39,48.11,36.65,37.53,9.8,1.75392325187575,32.5,20.5,171,18.273041567188,495.377700047061
11:38:03,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.77,37.14,38.09,11.1,2.14607674812425,G,17.32,56.39,48.11,36.65,37.53,9.8,1.55392325187575,32.5,20.5,171,27.5923727688707,748.022495917068
11:38:04,6/6/19,Morro Bay,Neg Control 1,H,17.33,57.14,48.76,37.14,38.09,11.1,2.04607674812425,G,17.32,56.39,48.11,36.65,37.53,9.8,1.55392325187575,32.5,20.5,171,24.0535208026622,652.085082247782
11:38:05,6/6/19,Morro Bay,Neg Control 1,H,17.32,57.14,48.76,37.14,38.09,11.2,2.04607674812425,G,17.32,56.39,48.12,36.65,37.53,9.8,1.75392325187575,32.5,20.5,171,14.2787164028101,387.092519066426
11:38:06,6/6/19,Morro Bay,Neg Control 1,H,17.32,57.14,48.76,37.14,38.09,11.2,1.94607674812425,G,17.32,56.39,48.12,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,4.73534747986299,128.374115216286
11:38:08,6/6/19,Morro Bay,Neg Control 1,H,17.32,57.14,48.76,37.14,38.09,11.2,1.84607674812425,G,17.32,56.39,48.12,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,-0.425036703347864,-11.522641360272
11:38:09,6/6/19,Morro Bay,Neg Control 1,H,17.32,57.14,48.76,37.14,38.09,11.2,1.84607674812425,G,17.32,56.39,48.12,36.65,37.53,9.8,1.75392325187575,32.5,20.5,171,4.99185618052641,135.328003528173
11:38:10,6/6/19,Morro Bay,Neg Control 1,H,17.32,57.14,48.76,37.14,38.1,11.2,1.84607674812425,G,17.32,56.39,48.12,36.65,37.53,9.8,1.85392325187575,32.5,20.5,171,-0.425036703347864,-11.522641360272
