    Time, Temp_C,SpCond_mS/cm, Cond_mS/cm,  TDS_g/L,   Sal_ppt,Turbid_NTU,  Chl_ug/L,Experiment,    Date,sonde,Position,Site
10:49:00,19.05,55.18,48.91,35.87,36.65,3.2,4.9,sbs_before,4/15/19,H,Down,Deanza
10:49:01,19.05,55.19,48.91,35.87,36.65,3.2,4.6,sbs_before,4/15/19,H,Down,Deanza
10:49:02,19.05,55.19,48.92,35.87,36.65,3.1,4,sbs_before,4/15/19,H,Down,Deanza
10:49:03,19.05,55.19,48.92,35.87,36.65,3.2,3.9,sbs_before,4/15/19,H,Down,Deanza
10:49:04,19.05,55.19,48.92,35.87,36.65,3.1,4,sbs_before,4/15/19,H,Down,Deanza
10:49:05,19.05,55.19,48.92,35.88,36.65,3.2,3.8,sbs_before,4/15/19,H,Down,Deanza
10:49:06,19.05,55.2,48.92,35.88,36.66,3.2,3.8,sbs_before,4/15/19,H,Down,Deanza
10:49:08,19.05,55.2,48.93,35.88,36.66,3.2,3.5,sbs_before,4/15/19,H,Down,Deanza
10:49:09,19.05,55.2,48.93,35.88,36.66,3.1,3.3,sbs_before,4/15/19,H,Down,Deanza
10:49:10,19.04,55.21,48.93,35.89,36.66,3.1,3.3,sbs_before,4/15/19,H,Down,Deanza
10:49:11,19.04,55.21,48.93,35.89,36.66,3.1,3.2,sbs_before,4/15/19,H,Down,Deanza
10:49:12,19.04,55.21,48.93,35.89,36.67,3.1,3.2,sbs_before,4/15/19,H,Down,Deanza
10:49:13,19.04,55.21,48.93,35.89,36.67,3.1,3.1,sbs_before,4/15/19,H,Down,Deanza
10:49:14,19.04,55.22,48.93,35.89,36.67,3.1,3.1,sbs_before,4/15/19,H,Down,Deanza
10:49:16,19.04,55.22,48.94,35.89,36.67,3,2.9,sbs_before,4/15/19,H,Down,Deanza
10:49:17,19.04,55.22,48.94,35.89,36.67,3,2.6,sbs_before,4/15/19,H,Down,Deanza
10:49:18,19.05,55.22,48.94,35.89,36.67,2.9,2.5,sbs_before,4/15/19,H,Down,Deanza
10:49:19,19.05,55.22,48.94,35.9,36.68,2.9,2.5,sbs_before,4/15/19,H,Down,Deanza
10:49:20,19.05,55.22,48.94,35.9,36.68,2.9,2.6,sbs_before,4/15/19,H,Down,Deanza
10:49:21,19.04,55.23,48.95,35.9,36.68,2.9,2.5,sbs_before,4/15/19,H,Down,Deanza
10:49:22,19.04,55.23,48.95,35.9,36.68,2.9,2.4,sbs_before,4/15/19,H,Down,Deanza
10:49:24,19.04,55.23,48.95,35.9,36.68,2.9,2.4,sbs_before,4/15/19,H,Down,Deanza
10:49:25,19.04,55.23,48.95,35.9,36.68,2.9,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:26,19.04,55.24,48.95,35.9,36.68,2.9,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:27,19.04,55.24,48.95,35.9,36.69,2.9,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:28,19.04,55.24,48.95,35.9,36.69,2.9,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:29,19.04,55.24,48.95,35.91,36.69,2.8,1.8,sbs_before,4/15/19,H,Down,Deanza
10:49:30,19.04,55.24,48.95,35.91,36.69,2.9,1.7,sbs_before,4/15/19,H,Down,Deanza
10:49:32,19.04,55.25,48.96,35.91,36.69,2.8,2,sbs_before,4/15/19,H,Down,Deanza
10:49:33,19.04,55.25,48.96,35.91,36.69,2.8,2,sbs_before,4/15/19,H,Down,Deanza
10:49:34,19.04,55.25,48.96,35.91,36.7,2.8,2,sbs_before,4/15/19,H,Down,Deanza
10:49:35,19.04,55.25,48.96,35.91,36.7,2.8,2,sbs_before,4/15/19,H,Down,Deanza
10:49:36,19.04,55.25,48.96,35.91,36.7,2.8,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:37,19.04,55.26,48.96,35.92,36.7,2.8,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:38,19.04,55.26,48.96,35.92,36.7,2.8,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:40,19.04,55.26,48.96,35.92,36.7,2.8,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:41,19.04,55.26,48.97,35.92,36.7,2.8,2.1,sbs_before,4/15/19,H,Down,Deanza
10:49:42,19.04,55.26,48.97,35.92,36.7,2.8,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:43,19.04,55.26,48.97,35.92,36.7,2.8,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:44,19.04,55.26,48.97,35.92,36.71,2.8,1.8,sbs_before,4/15/19,H,Down,Deanza
10:49:45,19.04,55.27,48.97,35.92,36.71,2.8,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:46,19.04,55.27,48.97,35.92,36.71,2.8,1.8,sbs_before,4/15/19,H,Down,Deanza
10:49:48,19.04,55.27,48.97,35.92,36.71,2.8,1.6,sbs_before,4/15/19,H,Down,Deanza
10:49:49,19.04,55.27,48.97,35.93,36.71,2.8,1.8,sbs_before,4/15/19,H,Down,Deanza
10:49:50,19.04,55.27,48.97,35.93,36.71,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:49:51,19.04,55.27,48.98,35.93,36.71,2.7,1.6,sbs_before,4/15/19,H,Down,Deanza
10:49:52,19.04,55.27,48.98,35.93,36.71,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:49:53,19.04,55.28,48.98,35.93,36.71,2.7,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:54,19.04,55.28,48.98,35.93,36.71,2.7,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:56,19.04,55.28,48.98,35.93,36.72,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:49:57,19.04,55.28,48.98,35.93,36.72,2.7,2,sbs_before,4/15/19,H,Down,Deanza
10:49:58,19.04,55.28,48.98,35.93,36.72,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:49:59,19.04,55.28,48.98,35.93,36.72,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:50:00,19.04,55.28,48.99,35.93,36.72,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:01,19.04,55.28,48.99,35.93,36.72,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:50:02,19.04,55.28,48.99,35.93,36.72,2.7,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:04,19.04,55.28,48.99,35.93,36.72,2.7,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:05,19.04,55.28,48.99,35.93,36.72,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:50:06,19.04,55.29,48.99,35.94,36.72,2.7,2,sbs_before,4/15/19,H,Down,Deanza
10:50:07,19.04,55.29,49,35.94,36.72,2.7,2,sbs_before,4/15/19,H,Down,Deanza
10:50:08,19.04,55.29,49,35.94,36.72,2.7,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:09,19.04,55.29,49,35.94,36.72,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:10,19.04,55.29,49,35.94,36.72,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:12,19.04,55.29,49,35.94,36.73,2.7,2,sbs_before,4/15/19,H,Down,Deanza
10:50:13,19.04,55.29,49,35.94,36.73,2.7,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:14,19.04,55.29,49,35.94,36.73,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:50:15,19.04,55.29,49,35.94,36.73,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:50:16,19.04,55.29,49,35.94,36.73,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:50:17,19.04,55.29,49,35.94,36.73,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:18,19.04,55.29,49,35.94,36.73,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza
10:50:20,19.04,55.3,49,35.94,36.73,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:21,19.04,55.3,49,35.94,36.73,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:22,19.04,55.3,49,35.94,36.73,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:23,19.04,55.3,49,35.94,36.73,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:24,19.04,55.3,49.01,35.95,36.73,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:50:25,19.04,55.3,49.01,35.95,36.73,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:26,19.04,55.3,49.01,35.95,36.73,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:28,19.04,55.3,49.01,35.95,36.73,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:29,19.04,55.3,49.01,35.95,36.73,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:50:30,19.04,55.3,49.01,35.95,36.73,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:50:31,19.04,55.3,49.01,35.95,36.73,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:50:32,19.04,55.3,49.01,35.95,36.74,2.5,1.5,sbs_before,4/15/19,H,Down,Deanza
10:50:33,19.04,55.3,49.01,35.95,36.74,2.5,1.7,sbs_before,4/15/19,H,Down,Deanza
10:50:34,19.04,55.3,49.01,35.95,36.74,2.5,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:36,19.04,55.31,49.01,35.95,36.74,2.5,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:37,19.04,55.31,49.01,35.95,36.74,2.5,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:38,19.04,55.31,49.02,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza
10:50:39,19.04,55.31,49.02,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:40,19.05,55.31,49.02,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:41,19.05,55.31,49.02,35.95,36.74,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:50:42,19.05,55.31,49.02,35.95,36.74,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:44,19.05,55.31,49.02,35.95,36.74,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:45,19.05,55.31,49.02,35.95,36.74,2.5,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:46,19.05,55.31,49.02,35.95,36.74,2.5,1.9,sbs_before,4/15/19,H,Down,Deanza
10:50:47,19.05,55.31,49.02,35.95,36.74,2.5,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:48,19.05,55.31,49.02,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza
10:50:49,19.05,55.31,49.02,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:50,19.05,55.31,49.02,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza
10:50:52,19.05,55.31,49.03,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:53,19.05,55.31,49.03,35.95,36.74,2.5,2.1,sbs_before,4/15/19,H,Down,Deanza
10:50:54,19.05,55.31,49.03,35.95,36.74,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:50:55,19.05,55.31,49.03,35.95,36.74,2.5,2,sbs_before,4/15/19,H,Down,Deanza
10:50:56,19.05,55.31,49.03,35.95,36.74,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:50:57,19.05,55.31,49.03,35.95,36.74,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:50:58,19.05,55.31,49.03,35.95,36.74,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:51:00,19.05,55.31,49.03,35.95,36.74,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:51:01,19.06,55.31,49.03,35.95,36.74,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:51:02,19.06,55.32,49.04,35.96,36.74,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:51:03,19.06,55.32,49.04,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:51:04,19.06,55.32,49.04,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:51:05,19.06,55.32,49.04,35.96,36.75,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza
10:51:06,19.06,55.32,49.04,35.96,36.75,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza
10:51:08,19.06,55.32,49.04,35.96,36.75,2.6,2.3,sbs_before,4/15/19,H,Down,Deanza
10:51:09,19.06,55.32,49.04,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:51:10,19.06,55.32,49.04,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:51:11,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:51:12,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:51:13,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:51:14,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:51:16,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:51:17,19.06,55.32,49.05,35.96,36.75,2.6,2.2,sbs_before,4/15/19,H,Down,Deanza
10:51:18,19.06,55.32,49.05,35.96,36.75,2.6,2.1,sbs_before,4/15/19,H,Down,Deanza
10:51:19,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:51:20,19.06,55.32,49.05,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:51:21,19.06,55.32,49.05,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:51:22,19.06,55.32,49.05,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:51:24,19.06,55.32,49.05,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:51:25,19.06,55.32,49.05,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:51:26,19.07,55.32,49.05,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:51:27,19.07,55.32,49.05,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:51:28,19.07,55.32,49.05,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:51:29,19.07,55.32,49.05,35.96,36.75,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:51:30,19.07,55.32,49.05,35.96,36.75,2.7,1.8,sbs_before,4/15/19,H,Down,Deanza
10:51:32,19.07,55.32,49.05,35.96,36.75,2.7,1.7,sbs_before,4/15/19,H,Down,Deanza
10:51:33,19.07,55.32,49.05,35.96,36.75,2.7,1.6,sbs_before,4/15/19,H,Down,Deanza
10:51:34,19.07,55.32,49.05,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza
10:51:35,19.07,55.32,49.05,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza
10:51:36,19.07,55.32,49.06,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza
10:51:37,19.07,55.32,49.06,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza
10:51:38,19.07,55.32,49.06,35.96,36.75,2.7,1.2,sbs_before,4/15/19,H,Down,Deanza
10:51:40,19.07,55.32,49.06,35.96,36.75,2.7,0.9,sbs_before,4/15/19,H,Down,Deanza
10:51:41,19.07,55.32,49.06,35.96,36.75,2.7,0.9,sbs_before,4/15/19,H,Down,Deanza
10:51:42,19.07,55.32,49.06,35.96,36.75,2.7,1,sbs_before,4/15/19,H,Down,Deanza
10:51:43,19.07,55.32,49.06,35.96,36.75,2.7,1.1,sbs_before,4/15/19,H,Down,Deanza
10:51:44,19.07,55.32,49.06,35.96,36.75,2.7,1,sbs_before,4/15/19,H,Down,Deanza
10:51:45,19.07,55.32,49.06,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza
10:51:46,19.07,55.32,49.06,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza
10:51:48,19.07,55.32,49.06,35.96,36.75,2.8,1.4,sbs_before,4/15/19,H,Down,Deanza
10:51:49,19.07,55.32,49.06,35.96,36.75,2.8,1.3,sbs_before,4/15/19,H,Down,Deanza
10:51:50,19.07,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza
10:51:51,19.07,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza
10:51:52,19.08,55.32,49.06,35.96,36.75,2.7,1.6,sbs_before,4/15/19,H,Down,Deanza
10:51:53,19.08,55.32,49.06,35.96,36.75,2.7,1.4,sbs_before,4/15/19,H,Down,Deanza
10:51:54,19.08,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza
10:51:56,19.08,55.32,49.06,35.96,36.75,2.7,1.1,sbs_before,4/15/19,H,Down,Deanza
10:51:57,19.08,55.32,49.06,35.96,36.75,2.7,1.3,sbs_before,4/15/19,H,Down,Deanza
10:51:58,19.08,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza
10:51:59,19.08,55.32,49.06,35.96,36.75,2.7,1.5,sbs_before,4/15/19,H,Down,Deanza
10:52:00,19.08,55.32,49.06,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:01,19.08,55.32,49.06,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:02,19.08,55.32,49.06,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:04,19.08,55.32,49.06,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:52:05,19.08,55.32,49.06,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:52:06,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:07,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:08,19.08,55.32,49.06,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:09,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:10,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:12,19.08,55.32,49.06,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:13,19.08,55.32,49.07,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:14,19.08,55.32,49.07,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:15,19.08,55.32,49.07,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:16,19.08,55.32,49.07,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:17,19.08,55.32,49.07,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:52:18,19.08,55.32,49.07,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:52:20,19.08,55.32,49.07,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:21,19.09,55.32,49.07,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza
10:52:22,19.09,55.32,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:52:23,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:24,19.09,55.33,49.08,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza
10:52:25,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:26,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:28,19.09,55.32,49.08,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:52:29,19.09,55.32,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:30,19.09,55.33,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:31,19.09,55.32,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:52:32,19.09,55.33,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:52:33,19.09,55.32,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:52:34,19.09,55.33,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:36,19.09,55.33,49.08,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:52:37,19.09,55.33,49.08,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:52:38,19.09,55.33,49.08,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:39,19.09,55.33,49.08,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:40,19.09,55.33,49.08,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:52:41,19.09,55.33,49.08,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:52:42,19.09,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:44,19.1,55.33,49.09,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:52:45,19.1,55.33,49.09,35.96,36.75,2.6,1.9,sbs_before,4/15/19,H,Down,Deanza
10:52:46,19.1,55.33,49.1,35.96,36.76,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:47,19.1,55.33,49.1,35.97,36.76,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:52:48,19.1,55.33,49.1,35.97,36.76,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:49,19.1,55.33,49.1,35.97,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:50,19.1,55.33,49.1,35.97,36.76,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:52:52,19.1,55.33,49.1,35.97,36.76,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:52:53,19.1,55.33,49.09,35.97,36.76,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:52:54,19.1,55.33,49.09,35.97,36.76,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:52:55,19.1,55.33,49.09,35.97,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:56,19.1,55.33,49.09,35.97,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:52:57,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:52:58,19.1,55.33,49.09,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:53:00,19.1,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:01,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:02,19.1,55.33,49.09,35.96,36.76,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:53:03,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:04,19.1,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:05,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:06,19.1,55.33,49.09,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:53:08,19.1,55.33,49.09,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:53:09,19.1,55.33,49.09,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:53:10,19.1,55.33,49.09,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:11,19.1,55.33,49.09,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:53:12,19.1,55.33,49.09,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:13,19.1,55.33,49.09,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:53:14,19.1,55.33,49.09,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:53:16,19.1,55.33,49.09,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:53:17,19.1,55.33,49.09,35.96,36.75,2.6,1,sbs_before,4/15/19,H,Down,Deanza
10:53:18,19.1,55.33,49.1,35.96,36.75,2.6,1,sbs_before,4/15/19,H,Down,Deanza
10:53:19,19.1,55.33,49.1,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza
10:53:20,19.1,55.33,49.1,35.96,36.75,2.6,1.2,sbs_before,4/15/19,H,Down,Deanza
10:53:21,19.1,55.33,49.1,35.96,36.75,2.6,1.1,sbs_before,4/15/19,H,Down,Deanza
10:53:22,19.1,55.33,49.1,35.96,36.75,2.6,1,sbs_before,4/15/19,H,Down,Deanza
10:53:24,19.1,55.33,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:53:25,19.11,55.33,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:53:26,19.11,55.33,49.1,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:53:27,19.11,55.33,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:28,19.11,55.33,49.1,35.96,36.76,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:53:29,19.11,55.33,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:30,19.11,55.33,49.1,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:53:32,19.11,55.33,49.1,35.96,36.75,2.6,2,sbs_before,4/15/19,H,Down,Deanza
10:53:33,19.11,55.33,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:34,19.11,55.33,49.1,35.96,36.75,2.6,1.8,sbs_before,4/15/19,H,Down,Deanza
10:53:35,19.11,55.33,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:36,19.11,55.33,49.1,35.96,36.75,2.6,1.6,sbs_before,4/15/19,H,Down,Deanza
10:53:37,19.11,55.33,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:38,19.11,55.32,49.1,35.96,36.75,2.6,1.7,sbs_before,4/15/19,H,Down,Deanza
10:53:40,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:41,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
10:53:42,19.11,55.32,49.1,35.96,36.75,2.6,1.4,sbs_before,4/15/19,H,Down,Deanza
10:53:43,19.11,55.32,49.1,35.96,36.75,2.6,1.3,sbs_before,4/15/19,H,Down,Deanza
10:53:44,19.11,55.32,49.1,35.96,36.75,2.6,1.5,sbs_before,4/15/19,H,Down,Deanza
