    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal_ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
12:04:00,24.52,45.69,45.27,29.7,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:01,24.52,45.68,45.27,29.7,29.6,30.7,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:02,24.52,45.68,45.27,29.69,29.6,30.8,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:03,24.52,45.68,45.27,29.69,29.6,30.8,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:04,24.52,45.68,45.27,29.69,29.6,30.8,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:05,24.52,45.68,45.27,29.69,29.6,30.8,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:06,24.52,45.68,45.27,29.69,29.6,30.7,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:07,24.52,45.68,45.27,29.69,29.6,30.7,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:08,24.52,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:09,24.52,45.68,45.26,29.69,29.6,30.7,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:10,24.53,45.68,45.26,29.69,29.6,30.7,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:11,24.53,45.68,45.26,29.69,29.6,30.7,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:12,24.52,45.68,45.26,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:13,24.52,45.68,45.26,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:14,24.53,45.68,45.26,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:15,24.53,45.68,45.26,29.69,29.6,30.7,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:16,24.53,45.68,45.26,29.69,29.6,30.7,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:17,24.53,45.68,45.26,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:18,24.53,45.68,45.26,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:19,24.53,45.68,45.27,29.69,29.6,30.8,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:20,24.53,45.68,45.27,29.69,29.6,30.8,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:21,24.53,45.68,45.27,29.69,29.6,30.8,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:22,24.53,45.68,45.26,29.69,29.6,30.8,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:23,24.53,45.68,45.26,29.69,29.6,30.7,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:24,24.53,45.68,45.26,29.69,29.6,30.7,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:25,24.53,45.68,45.27,29.69,29.6,30.7,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:26,24.53,45.68,45.27,29.69,29.6,30.7,3.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:27,24.53,45.68,45.27,29.69,29.6,30.7,3.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:28,24.53,45.68,45.27,29.69,29.6,30.7,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:29,24.53,45.68,45.27,29.69,29.6,30.7,3.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:30,24.53,45.68,45.27,29.69,29.6,30.7,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:31,24.53,45.68,45.27,29.69,29.6,30.7,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:32,24.53,45.68,45.27,29.69,29.6,30.8,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:33,24.53,45.68,45.27,29.69,29.6,30.8,3.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:34,24.53,45.68,45.27,29.69,29.6,30.7,3.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:35,24.53,45.68,45.27,29.69,29.6,30.7,3.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:36,24.53,45.68,45.27,29.69,29.6,30.7,3.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:37,24.53,45.68,45.26,29.69,29.6,30.7,3.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:38,24.53,45.68,45.26,29.69,29.6,30.7,3,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:39,24.53,45.68,45.26,29.69,29.6,30.7,2.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:40,24.53,45.68,45.27,29.69,29.6,30.7,3,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:41,24.53,45.68,45.27,29.69,29.6,30.7,3.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:42,24.53,45.68,45.27,29.69,29.6,30.7,3.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:43,24.53,45.68,45.27,29.69,29.6,30.7,3.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:44,24.53,45.68,45.27,29.69,29.6,30.8,3.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:45,24.53,45.68,45.27,29.69,29.6,30.8,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:46,24.53,45.68,45.27,29.69,29.6,30.8,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:47,24.53,45.68,45.27,29.69,29.6,30.8,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:48,24.53,45.68,45.27,29.69,29.6,30.8,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:49,24.53,45.68,45.27,29.69,29.6,30.8,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:50,24.53,45.68,45.27,29.69,29.6,30.8,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:51,24.53,45.68,45.27,29.69,29.6,30.8,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:52,24.53,45.68,45.27,29.69,29.6,30.8,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:53,24.53,45.68,45.26,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:54,24.53,45.68,45.26,29.69,29.6,30.7,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:55,24.53,45.68,45.26,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:56,24.53,45.68,45.26,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:57,24.53,45.68,45.26,29.69,29.6,30.6,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:58,24.53,45.68,45.26,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:04:59,24.53,45.68,45.26,29.69,29.6,30.5,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:00,24.53,45.68,45.26,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:01,24.53,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:02,24.53,45.68,45.27,29.69,29.6,30.6,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:03,24.53,45.68,45.27,29.69,29.6,30.7,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:04,24.53,45.68,45.27,29.69,29.6,30.7,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:05,24.53,45.68,45.27,29.69,29.6,30.7,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:06,24.53,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:07,24.53,45.68,45.27,29.69,29.6,30.7,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:08,24.53,45.68,45.27,29.69,29.6,30.8,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:09,24.53,45.68,45.26,29.69,29.6,30.8,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:10,24.53,45.68,45.26,29.69,29.6,30.8,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:11,24.53,45.68,45.26,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:12,24.53,45.68,45.26,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:13,24.53,45.68,45.26,29.69,29.6,30.6,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:14,24.53,45.68,45.26,29.69,29.6,30.6,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:15,24.53,45.68,45.26,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:16,24.53,45.68,45.26,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:17,24.53,45.68,45.26,29.69,29.6,30.4,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:18,24.53,45.68,45.26,29.69,29.6,30.4,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:19,24.53,45.68,45.26,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:20,24.53,45.68,45.26,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:21,24.53,45.68,45.26,29.69,29.6,30.4,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:22,24.53,45.68,45.26,29.69,29.6,30.4,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:23,24.53,45.68,45.26,29.69,29.6,30.3,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:24,24.53,45.68,45.26,29.69,29.6,30.4,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:25,24.53,45.68,45.26,29.69,29.6,30.3,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:26,24.53,45.68,45.26,29.69,29.6,30.4,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:27,24.53,45.68,45.26,29.69,29.6,30.4,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:28,24.53,45.68,45.26,29.69,29.6,30.4,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:29,24.53,45.68,45.27,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:30,24.53,45.68,45.27,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:31,24.53,45.68,45.27,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:32,24.53,45.68,45.27,29.69,29.6,30.4,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:33,24.53,45.68,45.27,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:34,24.53,45.68,45.27,29.69,29.6,30.4,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:35,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:36,24.53,45.68,45.27,29.69,29.6,30.5,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:37,24.53,45.68,45.27,29.69,29.6,30.5,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:38,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:39,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:40,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:41,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:42,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:43,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:44,24.53,45.68,45.27,29.69,29.6,30.5,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:45,24.53,45.68,45.27,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:46,24.53,45.68,45.26,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:47,24.53,45.68,45.26,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:48,24.53,45.68,45.26,29.69,29.6,30.6,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:49,24.53,45.68,45.27,29.69,29.6,30.6,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:50,24.53,45.68,45.27,29.69,29.6,30.6,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:51,24.53,45.68,45.27,29.69,29.6,30.6,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:52,24.53,45.68,45.27,29.69,29.6,30.6,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:53,24.53,45.68,45.27,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:54,24.53,45.68,45.27,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:55,24.53,45.68,45.27,29.69,29.6,30.5,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:56,24.53,45.68,45.27,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:57,24.53,45.68,45.27,29.69,29.6,30.4,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:58,24.53,45.68,45.27,29.69,29.6,30.4,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:05:59,24.53,45.68,45.27,29.69,29.6,30.5,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:00,24.53,45.68,45.27,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:01,24.53,45.68,45.27,29.69,29.6,30.5,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:02,24.53,45.68,45.27,29.69,29.6,30.5,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:03,24.53,45.68,45.27,29.69,29.6,30.5,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:04,24.53,45.68,45.27,29.69,29.6,30.5,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:05,24.53,45.68,45.27,29.69,29.6,30.7,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:06,24.53,45.68,45.27,29.69,29.6,30.7,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:07,24.53,45.68,45.27,29.69,29.6,30.5,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:08,24.53,45.68,45.27,29.69,29.6,30.5,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:09,24.53,45.68,45.27,29.69,29.6,30.5,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:10,24.53,45.68,45.27,29.69,29.6,30.5,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:11,24.53,45.68,45.27,29.69,29.6,30.5,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:12,24.53,45.68,45.27,29.69,29.6,30.5,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:13,24.53,45.68,45.27,29.69,29.6,30.4,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:14,24.53,45.68,45.27,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:15,24.53,45.68,45.27,29.69,29.6,30.5,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:16,24.53,45.68,45.27,29.69,29.6,30.5,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:17,24.53,45.68,45.27,29.69,29.6,30.5,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:18,24.53,45.68,45.27,29.69,29.6,30.6,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:19,24.53,45.68,45.27,29.69,29.6,30.7,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:20,24.53,45.68,45.27,29.69,29.6,30.8,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:21,24.53,45.68,45.27,29.69,29.6,30.8,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:22,24.53,45.68,45.27,29.69,29.6,30.8,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:23,24.53,45.68,45.27,29.69,29.6,30.8,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:24,24.53,45.68,45.27,29.69,29.6,30.7,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:25,24.53,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:26,24.53,45.68,45.27,29.69,29.6,30.7,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:27,24.53,45.68,45.27,29.69,29.6,30.6,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:28,24.53,45.68,45.27,29.69,29.6,30.7,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:29,24.53,45.68,45.27,29.69,29.6,30.6,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:30,24.53,45.68,45.27,29.69,29.6,30.6,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:31,24.53,45.68,45.27,29.69,29.6,30.6,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:32,24.53,45.68,45.27,29.69,29.6,30.6,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:33,24.53,45.68,45.27,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:34,24.53,45.68,45.27,29.69,29.6,30.5,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:35,24.53,45.68,45.27,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:36,24.53,45.68,45.27,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:37,24.53,45.68,45.27,29.69,29.6,30.4,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:38,24.53,45.68,45.27,29.69,29.6,30.3,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:39,24.53,45.68,45.27,29.69,29.6,30.3,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:40,24.53,45.68,45.27,29.69,29.6,30.3,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:41,24.54,45.68,45.27,29.69,29.6,30.2,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:42,24.54,45.68,45.27,29.69,29.6,30.1,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:43,24.53,45.68,45.27,29.69,29.6,30,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:44,24.53,45.68,45.27,29.69,29.6,30,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:45,24.53,45.68,45.27,29.69,29.6,30,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:46,24.53,45.68,45.27,29.69,29.6,30,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:47,24.53,45.67,45.27,29.69,29.59,30,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:48,24.53,45.68,45.27,29.69,29.6,30,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:49,24.53,45.68,45.27,29.69,29.6,30.1,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:50,24.53,45.68,45.27,29.69,29.6,30.1,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:51,24.53,45.68,45.27,29.69,29.6,30.1,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:52,24.53,45.68,45.27,29.69,29.6,30.1,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:53,24.53,45.68,45.27,29.69,29.6,30.1,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:54,24.53,45.68,45.27,29.69,29.6,30,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:55,24.53,45.68,45.27,29.69,29.6,30.1,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:56,24.53,45.68,45.27,29.69,29.6,30.1,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:57,24.53,45.68,45.27,29.69,29.6,30,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:58,24.53,45.68,45.27,29.69,29.6,30.1,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:06:59,24.53,45.68,45.27,29.69,29.6,30.1,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:00,24.53,45.68,45.27,29.69,29.6,30,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:01,24.53,45.68,45.27,29.69,29.6,30,3.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:02,24.53,45.68,45.27,29.69,29.6,30,3.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:03,24.53,45.68,45.27,29.69,29.6,30,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:04,24.53,45.68,45.27,29.69,29.6,30,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:05,24.53,45.68,45.27,29.69,29.6,30.2,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:06,24.53,45.68,45.27,29.69,29.6,30.2,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:07,24.53,45.68,45.27,29.69,29.6,30.2,3.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:08,24.53,45.68,45.27,29.69,29.6,30.2,4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:09,24.53,45.67,45.27,29.69,29.59,30.2,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:10,24.53,45.67,45.27,29.69,29.59,30.2,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:11,24.53,45.68,45.27,29.69,29.6,30.2,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:12,24.53,45.68,45.27,29.69,29.6,30.2,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:13,24.53,45.68,45.27,29.69,29.6,30.2,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:14,24.53,45.68,45.27,29.69,29.6,30.2,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:15,24.53,45.68,45.27,29.69,29.6,30.3,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:16,24.53,45.68,45.27,29.69,29.6,30.3,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:17,24.53,45.68,45.27,29.69,29.6,30.3,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:18,24.53,45.68,45.27,29.69,29.6,30.3,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:19,24.53,45.68,45.27,29.69,29.6,30.3,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:20,24.53,45.68,45.27,29.69,29.6,30.3,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:21,24.53,45.68,45.27,29.69,29.6,30.3,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:22,24.53,45.68,45.27,29.69,29.6,30.3,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:23,24.53,45.68,45.27,29.69,29.6,30.4,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:24,24.53,45.68,45.27,29.69,29.6,30.4,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:25,24.53,45.68,45.27,29.69,29.6,30.3,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:26,24.53,45.68,45.27,29.69,29.6,30.4,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:27,24.53,45.68,45.27,29.69,29.6,30.3,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:28,24.53,45.68,45.27,29.69,29.6,30.3,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:29,24.53,45.68,45.27,29.69,29.6,30.2,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:30,24.53,45.68,45.27,29.69,29.6,30.2,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:31,24.53,45.68,45.27,29.69,29.6,30.2,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:32,24.53,45.68,45.27,29.69,29.6,30.2,4.5,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:33,24.53,45.68,45.27,29.69,29.6,30.2,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:34,24.53,45.68,45.27,29.69,29.6,30.2,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:35,24.53,45.68,45.27,29.69,29.6,30.2,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:36,24.53,45.68,45.27,29.69,29.6,30.3,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:37,24.53,45.68,45.27,29.69,29.6,30.3,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:38,24.53,45.68,45.27,29.69,29.6,30.3,4.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:39,24.53,45.68,45.27,29.69,29.6,30.3,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:40,24.53,45.68,45.27,29.69,29.6,30.3,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:41,24.53,45.68,45.27,29.69,29.6,30.3,4.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:42,24.53,45.68,45.27,29.69,29.6,30.3,4.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:43,24.53,45.68,45.27,29.69,29.6,30.3,4.4,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:44,24.53,45.68,45.27,29.69,29.6,30.4,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:45,24.53,45.68,45.27,29.69,29.6,30.4,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:46,24.53,45.68,45.27,29.69,29.6,30.4,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:47,24.53,45.68,45.27,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:48,24.53,45.68,45.27,29.69,29.6,30.5,4.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:49,24.53,45.68,45.27,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:50,24.53,45.68,45.27,29.69,29.6,30.5,4.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:51,24.53,45.68,45.27,29.69,29.6,30.5,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:52,24.53,45.68,45.27,29.69,29.6,30.6,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:53,24.53,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:54,24.53,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:07:55,24.53,45.68,45.27,29.69,29.6,30.7,4.3,Flood Filtration,7/17/18,H,Up,San Rafael
